0.260000000    -71.6321035    -43.5315985     9.26941105     84.3331507
0.264000000    -70.8387751    -43.8368380     5.97633207     83.5195604
0.268000000    -68.2081617    -42.7898714     3.24873576     80.5846182
0.272000000    -69.1399595    -43.2622946     4.55799264     81.6868131
0.276000000    -70.4136838    -43.8169085     8.00222490     83.3189290
0.280000000    -72.7063924    -43.9081453     8.06784055     85.3184316
0.284000000    -71.6912227    -43.7090585     7.24884314     84.2772741
0.288000000    -70.8670536    -42.2579106     4.29049937     82.6212968
0.292000000    -72.0936429    -43.9054866     4.56193552     84.5339953
0.296000000    -72.8439468    -45.7718255     4.88583140     86.1694374
0.300000000    -76.3874361    -48.2373446     4.65590158     90.4630268
0.304000000    -75.6939644    -50.6013296     4.77502029     91.1749506
0.308000000    -76.0868661    -51.1857342     4.66601852     91.8202718
0.312000000    -74.5425333    -54.7119983     8.44613696     92.8511134
0.316000000    -72.7941951    -57.3329186     10.0676548     93.2063091
0.320000000    -73.6094719    -60.8935273     11.6991534     96.2457595
0.324000000    -74.7626461    -64.7511373     10.3512588     99.4450179
0.328000000    -77.4350999    -65.1147335     10.1719011     101.683778
0.332000000    -80.8481562    -67.3204346     12.8575548     105.989537
0.336000000    -85.1236283    -66.8638805     14.7483095     109.244328
0.340000000    -89.1734829    -67.0506548     15.8231436     112.685723
0.344000000    -92.9402098    -65.1049761     12.3117820     114.140792
0.348000000    -95.6393476    -61.5399316     9.77110046     114.146933
0.352000000    -97.8942241    -61.1557558     9.14816779     115.788577
0.356000000    -98.7862637    -61.7712037     8.85052665     116.844937
0.360000000    -97.3517679    -66.5473064     8.97734215     118.264548
0.364000000    -93.1307436    -67.9271045     6.86033746     115.475067
0.368000000    -87.9295988    -69.7985252     6.68110375     112.463708
0.372000000    -82.8496017    -70.0855700     7.76130271     108.794676
0.376000000    -79.5401562    -71.4274477     9.16808445     107.296647
0.380000000    -78.4813728    -74.4751991     10.3163564     108.684444
0.384000000    -78.0648579    -72.8380115     10.5000112     107.283495
0.388000000    -81.4953502    -70.5848283     10.1045724     108.285791
0.392000000    -83.9318504    -65.3558340     12.6373979     107.124434
0.396000000    -86.9390308    -61.4586551     14.0052692     107.385795
0.400000000    -87.7144157    -58.6812162     17.4850793     106.972108
0.404000000    -86.8654909    -58.4101429     16.4597936     105.963593
0.408000000    -88.0117038    -58.7359097     14.0398390     106.738391
0.412000000    -86.2401772    -58.6151068     11.0670663     104.859806
0.416000000    -84.9502950    -60.3232648     6.91162505     104.418482
0.420000000    -79.8564462    -60.6719506     6.36522833     100.492058
0.424000000    -74.7123588    -61.4059380     3.67718814     96.7788587
0.428000000    -72.8897747    -59.9122555     5.72302684     94.5259258
0.432000000    -72.0390939    -57.3636384     7.75858936     92.4143591
0.436000000    -73.9985676    -55.5766983     13.2512201     93.4887814
0.440000000    -73.4037491    -55.1178477     17.7357838     93.4914196
0.444000000    -74.3810528    -54.4397791     17.4534782     93.8128694
0.448000000    -77.0524385    -54.4641411     17.6398489     95.9926311
0.452000000    -79.9553538    -54.4419571     12.3581798     97.5167160
0.456000000    -81.6000567    -54.9053013     10.5123392     98.9124392
0.460000000    -80.8693579    -56.6726636     6.79365801     98.9838251
0.464000000    -79.6766479    -55.5178383     3.13248481     97.1617777
0.468000000    -81.5074455    -54.3081255   -0.274227330     97.9434090
0.472000000    -82.6892686    -51.4764690    -3.10143120     97.4523519
0.476000000    -82.6932133    -49.6361027   -0.537364410     96.4479081
0.480000000    -79.6905635    -48.1011767     2.16264979     93.1073905
0.484000000    -74.9210642    -46.7915257     7.76012791     88.6726132
0.488000000    -72.2746906    -45.1809989     10.6797454     85.9011672
0.492000000    -72.5770060    -44.4217729     12.5313733     86.0101798
0.496000000    -72.9831393    -46.1584079     13.9790404     87.4788592
0.500000000    -71.6332533    -46.9866259     13.6536198     86.7495667
0.504000000    -69.6475742    -50.0303253     14.0279489     86.8941966
0.508000000    -70.4334816    -49.2502544     13.4419236     86.9893568
0.512000000    -76.7565440    -48.8897497     12.8583601     91.9081721
0.516000000    -83.4863860    -48.6885185     12.2693714     97.4222046
0.520000000    -87.2527733    -48.2702932     8.98116993     100.118575
0.524000000    -88.1376956    -48.4181530     6.23240016     100.754224
0.528000000    -87.1619960    -45.7714546     3.60929173     98.5153115
0.532000000    -87.0932196    -46.3461866     2.25949159     98.6828415
0.536000000    -86.4134061    -45.5118168     3.65449001     97.7341164
0.540000000    -83.5656539    -46.4758687     3.13302692     95.6715252
0.544000000    -79.4156128    -48.2518864     6.09984566     93.1251427
0.548000000    -75.4378866    -49.9504462     7.26289354     90.7671274
0.552000000    -75.8057392    -53.3523967     9.50567349     93.1844738
0.556000000    -77.5726673    -54.6551857     10.3868711     95.4599136
0.560000000    -80.9027904    -56.7050417     6.38183086     99.0022779
0.564000000    -84.0459519    -58.2094578     2.09144750     102.256722
0.568000000    -85.2919528    -59.3168971    -5.54809342     104.038420
0.572000000    -89.9210059    -61.1305091    -5.92003662     108.893403
0.576000000    -89.8957230    -61.1626007    -6.73376798     108.937819
0.580000000    -88.2851647    -62.1126389    -5.64188567     108.092928
0.584000000    -82.1454230    -62.6642069    -5.19952728     103.449062
0.588000000    -75.6560944    -61.0802354    -4.71905013     97.3494181
0.592000000    -71.1605120    -61.8052724    0.347913630     94.2540779
0.596000000    -65.8196261    -60.3952371     1.64434463     89.3449032
0.600000000    -64.0358674    -59.6386436     4.68573596     87.6317080
0.604000000    -61.5380249    -57.3723897     1.63048973     84.1497362
0.608000000    -61.0127090    -53.2537650   -0.219409905     80.9849510
0.612000000    -62.8538227    -49.4602160   -0.945895720     79.9863158
0.616000000    -65.3980699    -46.2855750    0.731670240     80.1236379
0.620000000    -68.8218115    -45.8395814     1.93836690     82.7131564
0.624000000    -69.6217972    -46.4061428    0.525928300     83.6719866
0.628000000    -70.4636012    -49.5577858    0.230358270     86.1460753
0.632000000    -70.3519813    -51.2348100    -1.36043019     87.0417015
0.636000000    -71.0608865    -52.3930039    0.863150900     88.2916841
0.640000000    -70.9046194    -52.6837243   -0.573815160     88.3366805
0.644000000    -70.5257072    -53.4080631    -3.15624932     88.5226439
0.648000000    -71.3338192    -54.2270973    -7.04127860     89.8814299
0.652000000    -69.5212452    -53.6481105    -8.82081497     88.2560484
0.656000000    -68.8317204    -53.5869000    -5.65171389     87.4145494
0.660000000    -66.5648308    -51.2698780    -1.12699000     84.0282524
0.664000000    -66.8986178    -51.5158092     4.03656253     84.5316361
0.668000000    -69.1522429    -51.7849656     5.20884826     86.5496820
0.672000000    -71.2687309    -54.0492846     8.73239143     89.8710845
0.676000000    -75.0434438    -56.9175463     11.7974172     94.9226242
0.680000000    -76.7772338    -58.4688967     14.6762279     97.6153019
0.684000000    -77.5391127    -60.6855229     15.2154269     99.6321028
0.688000000    -77.0030001    -59.8370398     12.0015560     98.2546218
0.692000000    -76.0669287    -59.1058074     9.38545286     96.7871935
0.696000000    -76.3299928    -55.5563531     6.77810989     94.6505095
0.700000000    -75.2636826    -52.6880025     6.47430587     92.1008369
0.704000000    -75.1944899    -51.3010380     5.82123714     91.2134563
0.708000000    -75.0276714    -51.3793118     5.72917137     91.1142610
0.712000000    -75.2463447    -53.4808163     6.18379629     92.5226969
0.716000000    -76.1886481    -53.6025946     9.13275342     93.6021123
0.720000000    -75.8591196    -53.0248465     9.53809455     93.0441596
0.724000000    -74.3797347    -50.7908899     8.85449312     90.5011684
0.728000000    -72.3466315    -50.0369228     6.55581198     88.2083182
0.732000000    -68.2953855    -49.6040788     3.11881274     84.4662732
0.736000000    -64.4407296    -47.7956812     1.50385322     80.2452263
0.740000000    -63.1162390    -46.3516662    -1.90318421     78.3310839
0.744000000    -62.9777399    -43.6059024    -3.47667197     76.6795781
0.748000000    -66.8722347    -42.6137748    -5.23765766     79.4686267
0.752000000    -70.5653351    -42.3333449    -2.19082980     82.3187605
0.756000000    -75.3920383    -38.9022485     1.93698498     84.8592734
0.760000000    -79.7207292    -35.7705849     6.37463070     87.6103038
0.764000000    -81.6404879    -30.8420286     9.25559464     87.7614154
0.768000000    -84.3224492    -30.1159745     7.72876974     89.8720270
0.772000000    -83.5641716    -31.2113611     6.98423560     89.4756916
0.776000000    -84.9135506    -32.9727855     4.28502428     91.1914310
0.780000000    -84.7399002    -37.0305924     2.26575444     92.5054004
0.784000000    -84.5748702    -41.0160606    -1.59431631     94.0094024
0.788000000    -84.9649802    -45.8606528    -5.46851916     96.7065253
0.792000000    -84.5997433    -51.3966914    -7.44453570     99.2681095
0.796000000    -88.2711467    -52.8222860    -8.72259065     103.237943
0.800000000    -89.6367991    -50.7658446    -8.27203406     103.345795
0.804000000    -92.0407317    -45.6916667    -8.70209677     103.125900
0.808000000    -91.9450232    -40.9663578    -9.00472723     101.060452
0.812000000    -90.8655991    -38.4422544    -8.70286230     99.0459683
0.816000000    -89.2233508    -36.6210072    -7.92435501     96.7713795
0.820000000    -85.7248274    -36.7910415    -6.93712813     93.5438427
0.824000000    -85.8667630    -37.3314130    -6.85376098     93.8813583
0.828000000    -85.3944654    -41.6452878    -5.51327050     95.1679613
0.832000000    -86.5555817    -47.1633870    -4.64347960     98.6803714
0.836000000    -86.9512915    -52.7118769    -1.25650712     101.688976
0.840000000    -85.8808083    -56.1575610     2.34146495     102.638528
0.844000000    -87.7103762    -57.6575191     7.15815756     105.208074
0.848000000    -87.7432713    -57.5361986     11.5326812     105.557087
0.852000000    -88.5063984    -58.1085539     15.0143929     106.936517
0.856000000    -87.7615352    -56.9405270     17.3893071     106.050453
0.860000000    -85.4431547    -53.5522332     17.8251960     102.401719
0.864000000    -84.9409397    -50.4207107     15.6679047     100.013472
0.868000000    -82.5534375    -47.1104788     12.9224710     95.9242280
0.872000000    -80.1485929    -47.5849455     9.17691035     93.6607691
0.876000000    -78.5095169    -46.1136455     4.66229704     91.1698939
0.880000000    -76.7217228    -42.4916800     1.10381618     87.7096576
0.884000000    -79.0995742    -40.0450886    -1.37946286     88.6693559
0.888000000    -78.1354563    -38.1190845    0.513182290     86.9395048
0.892000000    -78.4793343    -40.9575149     3.70207038     88.6015195
0.896000000    -76.9434719    -43.7435571     6.65510820     88.7585890
0.900000000    -75.8305775    -47.6223849     8.28920372     89.9270756
0.904000000    -79.3494679    -51.4318863     9.40024846     95.0260052
0.908000000    -81.9431805    -54.1153051     10.6742332     98.7779850
0.912000000    -87.4883496    -58.2890459     12.8218870     105.906681
0.916000000    -88.0440205    -58.0737949     13.1284906     106.285806
0.920000000    -88.8032835    -57.8216150     14.0435365     106.895197
0.924000000    -89.8687938    -54.3785495     13.9377834     105.960788
0.928000000    -90.3040625    -53.2205539     13.0058345     105.623874
0.932000000    -91.5307417    -55.3813981     12.9413935     107.761104
0.936000000    -86.4886224    -56.2600113     10.7676215     103.737227
0.940000000    -82.2399128    -58.9706396     9.20721887     101.615513
0.944000000    -77.6454797    -57.8977010     6.87673533     97.0991956
0.948000000    -74.2616338    -57.8643263     3.72914070     94.2177106
0.952000000    -73.1757947    -57.8930446     1.13216200     93.3144326
0.956000000    -70.9691912    -57.3799331   -0.639378910     91.2660486
0.960000000    -71.6957810    -56.6537543    -2.20712488     91.4046186
0.964000000    -72.5212739    -52.8380730    -3.43542036     89.7942049
0.968000000    -75.3950349    -52.2699770    -5.37643140     91.8992263
0.972000000    -79.8564964    -53.4238567    -9.32861050     96.5307799
0.976000000    -80.7723948    -56.1171266    -12.5145154     99.1459770
0.980000000    -82.7321016    -58.7369226    -13.9835338     102.421511
0.984000000    -80.5327664    -58.4839806    -13.5490851     100.446404
0.988000000    -78.6485104    -59.0405470    -11.7816748     99.0463641
0.992000000    -76.5379663    -59.4187093    -10.7094635     97.4850548
0.996000000    -71.0107224    -61.3546481    -6.43918877     94.0658211
1.00000000    -67.0392364    -62.6709766    -2.35297402     91.8011275
1.00400000    -61.5133228    -61.6413334     1.78571001     87.1018462
1.00800000    -60.8361634    -59.8310118     2.74930512     85.3718187
1.01200000    -62.7706080    -58.3738266    0.394654700     85.7193596
1.01600000    -65.7480371    -57.8435374    -3.01558863     87.6229021
1.02000000    -70.4456017    -56.3786126    -7.03022086     90.5016838
1.02400000    -72.7039812    -52.6673875    -8.05262084     90.1363816
1.02800000    -75.9029107    -48.7416864    -8.86423580     90.6398285
1.03200000    -78.6520067    -47.0762493    -7.80734987     91.9960115
1.03600000    -80.4352722    -49.3639396    -6.12451546     94.5734700
1.04000000    -80.1901210    -52.1423090    -4.03488942     95.7369115
1.04400000    -76.1978705    -52.9831580   -0.946564420     92.8128574
1.04800000    -70.9987339    -51.7924005     1.02039780     87.8880775
1.05200000    -66.2266508    -48.9105087     2.78605217     82.3769945
1.05600000    -62.9098104    -48.8806897     4.32522888     79.7851721
1.06000000    -62.1398963    -50.4917876     6.51124096     80.3317097
1.06400000    -62.8803740    -52.3726144     8.63121189     82.2880914
1.06800000    -64.4511223    -53.9081992     9.35374005     84.5430870
1.07200000    -68.7330994    -53.7962588     8.47384967     87.6931157
1.07600000    -72.8340734    -55.2513175     5.11603616     91.5624604
1.08000000    -77.1869676    -54.8174469     3.23873875     94.7273450
1.08400000    -78.1116847    -54.8352251    0.941932550     95.4422570
1.08800000    -76.0221661    -53.3657279     2.23989852     92.9101060
1.09200000    -72.8085808    -49.6761163     4.41974198     88.2515728
1.09600000    -68.3355609    -46.8748443     6.81633815     83.1472332
1.10000000    -65.6517209    -44.4850842     11.0687151     80.0723899
1.10400000    -61.0290420    -44.0452489     11.9478957     76.2055125
1.10800000    -56.9358682    -43.8806861     15.6835922     73.5743349
1.11200000    -54.8191808    -43.7440568     14.6637696     71.6499214
1.11600000    -56.2877096    -44.3529427     14.3753789     73.0899534
1.12000000    -61.5963385    -46.7915469     12.2654796     78.3198555
1.12400000    -66.3419086    -48.2731315     8.69030002     82.5049416
1.12800000    -69.9200288    -48.7114657     7.67135375     85.5597276
1.13200000    -72.9040552    -47.2988548     5.04776295     87.0497722
1.13600000    -75.4511443    -44.4490442     5.58196638     87.7482254
1.14000000    -77.6163629    -44.2933391     4.95483278     89.5027935
1.14400000    -76.3082663    -41.0387627     5.23342694     86.8016146
1.14800000    -71.8003792    -41.4137951     5.51352850     83.0710291
1.15200000    -66.8827484    -39.7555512     3.83638632     77.9007300
1.15600000    -62.4288570    -37.8034826     3.61931618     73.0723268
1.16000000    -61.4911865    -38.0993025    0.252380410     72.3380022
1.16400000    -60.8036830    -36.3314907   -0.536788811     70.8332776
1.16800000    -60.4016695    -39.7522331    -1.82926022     72.3322052
1.17200000    -59.7311015    -40.7186477   -0.539949710     72.2917997
1.17600000    -59.7078870    -42.3166897     2.57659434     73.2282243
1.18000000    -62.2373846    -43.3241490     6.04160250     76.0721689
1.18400000    -65.0249539    -42.8488721     10.6850602     78.6030596
1.18800000    -68.5103697    -45.3887628     12.9959699     83.2027991
1.19200000    -71.4121535    -45.8710866     17.1929819     86.5993700
1.19600000    -73.5412665    -46.5163054     18.4446009     88.9510419
1.20000000    -75.9709577    -45.1779229     18.6126009     90.3275154
1.20400000    -76.5856474    -43.5990416     16.4900408     89.6557821
1.20800000    -76.2215407    -41.0937968     10.6681885     87.2481155
1.21200000    -74.6811273    -37.8513219     4.50701991     83.8469234
1.21600000    -75.1291841    -34.5443664    -3.65679822     82.7712494
1.22000000    -77.0055887    -31.2182688    -7.75007100     83.4536075
1.22400000    -78.5249985    -30.4034542    -9.90682286     84.7861460
1.22800000    -78.4517587    -30.1993201    -7.89830697     84.4337647
1.23200000    -76.0646626    -31.0675518    -2.99350765     82.2191387
1.23600000    -74.3750022    -32.3034942   -0.623381130     81.0897361
1.24000000    -72.9909784    -33.7180299     2.69118374     80.4476907
1.24400000    -72.2558018    -35.3910074     1.72379265     80.4760571
1.24800000    -71.8469991    -36.6453167     2.37641223     80.6877801
1.25200000    -70.1323827    -37.3823903     2.44524172     79.5108383
1.25600000    -70.8731871    -37.6716290    0.221618080     80.2633752
1.26000000    -70.7073837    -36.5412694    -2.53869443     79.6319248
1.26400000    -71.3205371    -35.3937625    -8.07661873     80.0285525
1.26800000    -70.8570153    -34.7620960    -8.94283539     79.4298070
1.27200000    -70.6014427    -34.6996897    -7.28276833     79.0042460
1.27600000    -71.3390185    -35.6768589    -3.64504676     79.8459779
1.28000000    -70.9804615    -36.6142301    -2.33191116     79.9015993
1.28400000    -71.1062509    -39.9066256    -3.10507408     81.5982792
1.28800000    -69.7371320    -42.3238190    -2.45288953     81.6124372
1.29200000    -68.5948653    -45.1746099    -1.34314962     82.1450240
1.29600000    -66.9849894    -48.1760870     1.13292753     82.5179235
1.30000000    -66.2892694    -49.8204983    0.638188268     82.9262116
1.30400000    -64.8722372    -53.0633189    -1.68476354     83.8269730
1.30800000    -60.3318774    -53.6483432    -2.72506586     80.7806050
1.31200000    -56.9857507    -52.7324284  -0.0454357800     77.6407551
1.31600000    -54.0505358    -49.2667342     3.33926388     73.2108066
1.32000000    -55.1857669    -43.9701655     4.75319637     70.7208399
1.32400000    -56.2759942    -40.3531723     4.22134287     69.3771271
1.32800000    -56.0181853    -37.3912368     2.62422287     67.4019897
1.33200000    -54.9854942    -37.8488199     3.68257044     66.8543122
1.33600000    -53.2688916    -37.2682360     3.67548454     65.1153239
1.34000000    -54.5229731    -37.5920472     1.44905646     66.2421042
1.34400000    -55.5585920    -38.3507003    -1.77924438     67.5329480
1.34800000    -56.9740369    -37.7598965    -3.14045341     68.4230451
1.35200000    -57.1591157    -37.7824238    -1.26666435     68.5294134
1.35600000    -58.7700772    -34.1604336     2.70701533     68.0307661
1.36000000    -61.9906620    -32.0811177     3.80508770     69.9036407
1.36400000    -65.6786204    -28.9077327     2.81302075     71.8140047
1.36800000    -68.1207827    -27.9405675    0.989415390     73.6348782
1.37200000    -66.2250480    -30.3612218     1.69603176     72.8727473
1.37600000    -64.8186724    -31.5991768     3.39153178     72.1905170
1.38000000    -60.3564416    -34.5783750     1.32542226     69.5724141
1.38400000    -56.6000944    -35.5628504    -3.75409961     66.9505808
1.38800000    -51.6916571    -36.6083795    -8.66586946     63.9319807
1.39200000    -47.0103845    -36.2533770    -7.78701796     59.8742119
1.39600000    -46.6278414    -34.6854283    -4.85645636     58.3165474
1.40000000    -45.7249093    -32.1448559    -1.99068265     55.9287217
1.40400000    -49.0626064    -29.6666650    -1.16350418     57.3463521
1.40800000    -51.3644233    -29.5742861   -0.553304372     59.2726626
1.41200000    -53.5215362    -30.1104797     4.56346043     61.5793878
1.41600000    -55.5482060    -30.2065662     10.9778826     64.1759592
1.42000000    -55.5660672    -28.6860637     14.0200196     64.0861843
1.42400000    -56.0373608    -28.0814079     11.8548338     63.7909740
1.42800000    -54.0209545    -27.6108579     8.69902820     61.2886294
1.43200000    -52.4540970    -30.1954486     7.76326474     61.0202072
1.43600000    -50.4100125    -31.5468615     7.90185331     59.9901085
1.44000000    -50.1785521    -29.8945771     5.66397660     58.6826504
1.44400000    -50.8588463    -28.5062529     2.14333007     58.3422880
1.44800000    -49.4451023    -26.8449053    -1.42786152     56.2805994
1.45200000    -49.7780392    -28.8084906   -0.843448860     57.5195074
1.45600000    -50.6151843    -30.9660645    0.362765210     59.3373881
1.46000000    -54.2573397    -30.0503721     1.26832939     62.0362187
1.46400000    -55.5684376    -27.3837295    0.701313150     61.9533029
1.46800000    -55.8569252    -22.8688372   -0.940715020     60.3644329
1.47200000    -55.1057239    -21.1552455     2.47716197     59.0789434
1.47600000    -52.3605146    -19.8112209     7.57617526     56.4934190
1.48000000    -51.4451923    -17.5898154     12.2049050     55.7222498
1.48400000    -48.5362148    -16.0328424     11.3554295     52.3618369
1.48800000    -47.0291564    -15.6548027     6.92276826     50.0473687
1.49200000    -44.6381489    -18.4092221     3.71184954     48.4276948
1.49600000    -42.7283995    -22.6006341    0.176747150     48.3377288
1.50000000    -42.6827712    -23.5500687    -3.75130605     48.8927089
1.50400000    -43.9335234    -23.2081615    -8.87962598     50.4739635
1.50800000    -47.4791384    -20.8411998    -11.6363571     53.1415939
1.51200000    -50.6233480    -21.9144878    -9.78594751     56.0243956
1.51600000    -53.5950173    -23.7815126    -5.98267490     58.9387701
1.52000000    -56.1098620    -25.1059368    -2.63784045     61.5270906
1.52400000    -54.5311109    -25.6395737    -1.61349379     60.2796247
1.52800000    -50.8192124    -25.5756482    -2.50489868     56.9471742
1.53200000    -44.3446894    -29.0224671    -2.08777941     53.0387962
1.53600000    -38.9882447    -31.5440659    -2.29314506     50.2032851
1.54000000    -36.2095019    -33.5011167    -2.92721662     49.4168134
1.54400000    -34.5114560    -31.3465722    -4.82640065     46.8715514
1.54800000    -34.5316247    -29.5828896    -7.36002709     46.0624626
1.55200000    -35.8396334    -30.0014679    -7.51072417     47.3389731
1.55600000    -40.2153472    -29.6321153    -6.95881610     50.4357168
1.56000000    -47.2797238    -29.9179895    -6.50096126     56.3269107
1.56400000    -52.4686448    -25.9297650    -6.29959674     58.8642194
1.56800000    -55.8932487    -22.0762974    -5.18850581     60.3186434
1.57200000    -56.0061653    -17.2168284    -1.50861030     58.6121629
1.57600000    -54.0272351    -12.8515907    0.641791660     55.5384318
1.58000000    -52.1302010    -10.9373665     1.66769654     53.2913225
1.58400000    -48.5223894    -8.76589584    -1.07292603     49.3195131
1.58800000    -44.7900482    -9.71849715    -3.91762661     45.9994065
1.59200000    -42.9616265    -10.4815619    -5.57681509     44.5720244
1.59600000    -41.8452860    -12.9478156    -6.25865952     44.2475390
1.60000000    -43.5945715    -13.1710420    -3.73813149     45.6939453
1.60400000    -46.4923774    -12.7718283    -3.27701196     48.3259720
1.60800000    -50.2533480    -12.0977086    -1.47765766     51.7101249
1.61200000    -52.9895593    -10.0218514    -1.16533905     53.9415323
1.61600000    -54.8537342    -9.27537013   -0.370946410     55.6336431
1.62000000    -58.4895524    -6.74398485   -0.114279630     58.8771784
1.62400000    -61.9311079    -4.31145838  -0.0471320200     62.0810198
1.62800000    -65.1590193    -3.65075836   -0.527980530     65.2633480
1.63200000    -64.0747193    -4.25323461    -2.32257861     64.2577157
1.63600000    -60.1417252    -7.50848190    -2.27744527     60.6513905
1.64000000    -56.2291345    -11.8128733    -2.13352519     57.4961866
1.64400000    -50.6185592    -17.2528373     2.37968219     53.5309427
1.64800000    -47.9192829    -23.8223161     4.86076663     53.7344160
1.65200000    -44.4910492    -25.9400976     7.74565757     52.0801050
1.65600000    -43.8826052    -25.7941154     8.30211601     51.5746504
1.66000000    -45.9464469    -23.0347935     7.12597787     51.8888933
1.66400000    -49.3664078    -17.4242847     7.74505990     52.9210154
1.66800000    -56.0429459    -13.1349263     7.02744834     57.9889913
1.67200000    -60.2894658    -7.05402661     8.45445561     61.2866772
1.67600000    -63.4974098    -4.67641306     5.91470340     63.9435189
1.68000000    -63.3792042    -2.81229076     2.42280177     63.4878136
1.68400000    -60.7671089    -4.81122556    -2.15561453     60.9953776
1.68800000    -57.0266861    -9.84515753    -7.33293338     58.3330264
1.69200000    -52.4532669    -16.2669651    -8.49402096     55.5707455
1.69600000    -49.8766637    -23.2809349    -9.67401172     55.8862239
1.70000000    -46.9780320    -26.1836973    -7.20149205     54.2621690
1.70400000    -46.6385643    -28.8622292    -6.07406509     55.1822274
1.70800000    -46.9275972    -27.7634418    -2.17691010     54.5687366
1.71200000    -49.8191117    -27.2461086   0.0602963400     56.7829020
1.71600000    -54.0099299    -23.2656323     1.94634689     58.8400411
1.72000000    -56.3739312    -17.6459348     4.50928690     59.2429979
1.72400000    -59.4612397    -11.9189814     4.38052172     60.8020568
1.72800000    -61.1822280    -4.14227910     6.79435371     61.6975424
