# step time temp etotal ke pe enthalpy density vol press
145 0.072499999999999995004 327.83275283243068543 -38321.484662174079858 2105.8814392002723253 -40427.366101374354912 -38777.339186215722293 0.39250636570688846039 69839.230538140516728 -447.55965870850917554
150 0.074999999999999997224 324.46209511373001533 -38321.275339384148538 2084.2295283817793461 -40405.504867765928793 -37303.513570116017945 0.39234830775512158363 69867.365349769985187 998.83988779235187394
155 0.077499999999999999445 329.5556730620743906 -38323.373259634121496 2116.9488682520727707 -40440.32212788619654 -33549.177489281202725 0.39218879698840553027 69895.781758145109052 4683.5306600552585223
160 0.080000000000000001665 324.37772441776633059 -38325.27216603794659 2083.6875609270109635 -40408.959726964960282 -35187.851282641277066 0.39202351576140403999 69925.250553017729544 3076.5420997569167412
165 0.082500000000000003886 317.19266843032744418 -38325.749148611670535 2037.5333072326084221 -40363.282455844280776 -37493.859830881949165 0.39185418985686587545 69955.466272554302122 815.39492210542675821
170 0.085000000000000006106 320.21275137577157466 -38326.693778795852268 2056.9332499311553875 -40383.627028727009019 -35462.510457990771101 0.39168348315083267863 69985.954837250319542 2806.1703385164105384
175 0.087500000000000008327 330.6519461207486188 -38329.254067390284035 2123.9909379251339487 -40453.245005315417075 -34407.666815802644123 0.39150925514092604907 70017.099729670095257 3840.447878643338754
180 0.089999999999999996669 325.77350779727464669 -38330.362829522571701 2092.6535787719490145 -40423.016408294519351 -36815.623410992295248 0.39133033770046132815 70049.111764172732364 1482.720886116421525
185 0.09249999999999999889 319.56657397211870375 -38331.246741851886327 2052.782435258044643 -40384.029177109929151 -37899.056859565978812 0.39114958539969668649 70081.48183074190456 422.85885562399431592
190 0.09500000000000000111 313.04987892717696241 -38331.504978915982065 2010.9214954297235636 -40342.426474345702445 -36113.136302646962577 0.390968348162534729 70113.968793440843001 2169.468176384914841
195 0.097500000000000003331 323.56388326469175354 -38334.130695518681023 2078.4597337379650526 -40412.590429256648349 -36224.159689987296588 0.3907847845694648603 70146.903473971688072 2062.4911490059753305
200 0.10000000000000000555 321.15711085801200397 -38333.814050239190692 2062.9994806186041387 -40396.813530857791193 -37835.013432984684187 0.39059898954700528195 70180.270036239380715 487.34448739655590543
205 0.10250000000000000777 321.73944078604932884 -38334.743864308184129 2066.740161732218894 -40401.484026040401659 -37564.415082920808345 0.39041288922365380287 70213.723263084961218 752.27777582312114646
210 0.10499999999999999611 316.57766835358586377 -38335.36389877381589 2033.5827646601314882 -40368.946663433947833 -36280.586295015134965 0.39022622639194831651 70247.309658674144885 2005.668888272266031
215 0.10749999999999999833 321.03172529199645169 -38337.336379530192062 2062.194048171923896 -40399.530427702113229 -36733.762108818278648 0.3900375618803106903 70281.288884435678483 1564.4924534365918589
220 0.11000000000000000056 321.36209472656173602 -38338.006718806056597 2064.3162243557226248 -40402.322943161780131 -37643.430460402872995 0.38984741303325992634 70315.568722146126674 677.31789702977573597
225 0.11250000000000000278 320.18732819251380306 -38338.316520604676043 2056.7699404104155292 -40395.086461015089299 -37091.144727873885131 0.389656852325070302 70349.956375006571761 1215.588430565687986
230 0.115000000000000005 323.63217653623615888 -38339.806568085288745 2078.8984255151749494 -40418.704993600462331 -36546.60560129742953 0.38946534009044447844 70384.549639064614894 1746.930948619267383
235 0.11750000000000000722 324.52727891483357325 -38340.610825519448554 2084.6482460226939111 -40425.259071542139282 -37414.747374390106415 0.38927231801253370236 70419.450070961524034 901.52634373593173223
240 0.11999999999999999556 324.21727206248687025 -38341.386057425996114 2082.6568718517441994 -40424.042929277740768 -37950.221097220914089 0.38907882908712226877 70454.469667772442335 380.69353798669129674
245 0.12249999999999999778 318.24454210549612299 -38341.931822896571248 2044.2901709986072092 -40386.221993895182095 -37244.42817744264903 0.38888554006855513556 70489.487877226434648 1067.5930226159346148
250 0.125 317.79760138107599232 -38343.120627658936428 2041.4191821549140968 -40384.539809813853935 -37031.771905492452788 0.38869171979552180618 70524.637305656578974 1274.9743469296688545
255 0.12750000000000000222 319.9462551605211047 -38344.058756836842804 2055.22137267525477 -40399.2801295120953 -37611.039821788057452 0.38849713929251528111 70559.95988081448013 712.32957935608658318
260 0.13000000000000000444 319.02416462189034974 -38344.772152968791488 2049.298189790727065 -40394.070342759521736 -37616.578336859471165 0.38830247161771097586 70595.333704903358012 707.2860649987898114
265 0.13250000000000000666 316.82324512182970011 -38345.197011220901913 2035.1602628011050911 -40380.357274022004276 -37015.4114723001112 0.38810777477330432594 70630.74832320160931 1290.957392614330729
270 0.13500000000000000888 325.25367722266861392 -38346.859104356371972 2089.3143713586150625 -40436.173475714989763 -37371.24101877657813 0.38791244106453715013 70666.314509181902395 946.65451620302735591
275 0.1375000000000000111 327.4110638179611783 -38347.209525653226592 2103.1726583935542294 -40450.382184046779003 -38224.896623055268719 0.38771691790089390928 70701.951079932157882 118.6219296227035187
280 0.14000000000000001332 324.93587281955944945 -38347.8895600255928 2087.2729084845691432 -40435.162468510163308 -38232.558345785888378 0.38752228243759423432 70737.461572175525362 111.79477443324871899
285 0.14250000000000001554 317.63599341314477442 -38348.184763459044916 2040.381069833455058 -40388.565833292501338 -37710.042354693396192 0.38732861315009226022 70772.831212623626925 618.26569269053220523
290 0.14499999999999999001 317.83977353686265133 -38349.164833250877564 2041.690081140311122 -40390.854914391187776 -38079.456328127642337 0.38713540692404946331 70808.151545975721092 261.17734052571097436
295 0.14749999999999999223 316.70900501663010118 -38349.549296192839392 2034.4264248453989694 -40383.97572103823768 -38528.216973009315552 0.38694308135485550038 70843.345916170859709 -172.93027669153872239
300 0.14999999999999999445 312.59678001100542133 -38349.567089982265315 2008.0109485443269932 -40357.578038526589808 -38111.55499343763222 0.38675218652581394574 70878.31308346442529 230.2553700971185151
305 0.15249999999999999667 313.67009239037429325 -38350.504064923981787 2014.9055269494690492 -40365.409591873452882 -37775.732352719191113 0.38656228706853235089 70913.132189305440988 555.76709244077733274
310 0.15499999999999999889 315.19878005691418821 -38351.124381984351203 2024.7252748406940555 -40375.849656825048442 -38244.77274863072671 0.38637301916736332963 70947.869551980809774 102.7848049246422022
315 0.15750000000000000111 315.71665134860165836 -38351.697768728372466 2028.0518965148157804 -40379.749665243187337 -38489.027946007692663 0.38618493224396693853 70982.423894709878368 -132.65977788642160817
320 0.16000000000000000333 314.24744049463060946 -38352.093721672878019 2018.6142065923854716 -40370.707928265263035 -38013.497122207059874 0.38599832670121664302 71016.739364027584088 326.92337549816227238
325 0.16250000000000000555 312.89644370748112578 -38352.411721063908772 2009.9358819469784976 -40362.347603010886814 -37780.402154971779964 0.38581267489124221326 71050.912389071745565 552.02372486081867464
330 0.16500000000000000777 317.9457381893166712 -38353.44904203130136 2042.3707605199224417 -40395.819802551224711 -38276.856431438558502 0.38562775070359717189 71084.984190779519849 73.88105897247919529
335 0.16750000000000000999 314.5314492525688479 -38353.721104996388021 2020.4385782170782022 -40374.15968321346736 -38303.461756273020001 0.38544409516647076819 71118.854604457912501 48.456965456773950507
340 0.17000000000000001221 308.04294320540674335 -38354.496105402839021 1978.758714521940874 -40333.254819924783078 -37954.058128635304456 0.38526178844013386771 71152.508203005185351 385.89500308854974264
345 0.17250000000000001443 304.69184110796703635 -38354.806643829055247 1957.2324220850453003 -40312.039065914097591 -37981.667017829153338 0.38508045080265562721 71186.014520220953273 359.41881141889723494
350 0.17500000000000001665 311.21541081286636654 -38355.609993170684902 1999.1375222929514166 -40354.747515463634045 -38424.96758818005037 0.38490015338236233111 71219.359933742278372 -66.775949158042635645
355 0.17749999999999999112 314.59652867882607552 -38355.912995507416781 2020.8566253909643819 -40376.769620898383437 -38526.26184446465777 0.38472143148245480093 71252.444805745661142 -163.93192685411892739
360 0.17999999999999999334 312.91862555180347272 -38356.52168168778735 2010.0783702549406371 -40366.600051942725258 -38241.044140229139884 0.38454440451358828934 71285.246230445220135 111.07644855878453427
365 0.18249999999999999556 308.82365143313023736 -38356.961782544953167 1983.773707538926601 -40340.735490083876357 -38227.841363495092082 0.38436878058136192404 71317.817541865937528 124.14264462295446378
370 0.18499999999999999778 309.42436095170728549 -38357.552563734519936 1987.6324526295031774 -40345.185016364026524 -38504.798884805553826 0.38419458117273830311 71350.154077176237479 -141.50560683444055599
375 0.1875 309.47856455204566828 -38357.86616293064435 1987.9806373514511506 -40345.846800282095501 -38378.46393932148203 0.38402209183608349008 71382.202079123599106 -19.785840706884382456
380 0.19000000000000000222 306.73622295604826604 -38358.393407078750897 1970.3648066662551628 -40328.758213745008106 -38063.187924150217441 0.38385117973040161488 71413.985444942925824 283.44268895795988783
385 0.19250000000000000444 306.43201824820249612 -38359.106045564119995 1968.4107034156347709 -40327.516748979753174 -38201.982297025853768 0.38368149229996634242 71445.569078583037481 150.79628499112706663
390 0.19500000000000000666 306.98753561198378748 -38359.317054180479317 1971.9791501172931021 -40331.296204297774239 -38882.344064364944643 0.38351329160327674028 71476.903571435075719 -501.74435794767458674
395 0.19750000000000000888 312.04667531856074447 -38360.148625548092241 2004.4772709253968515 -40364.625896473487956 -38844.414187970047351 0.38334731975738328691 71507.849799602277926 -464.3591178788532261
400 0.2000000000000000111 307.34886991473774742 -38359.659540320753877 1974.3002336421745895 -40333.959773962931649 -38639.843569773824129 0.38318358640067479159 71538.404919117383542 -268.55190340952674433
405 0.20250000000000001332 310.35358905199274204 -38360.769332066665811 1993.6014846809609935 -40354.370816747628851 -38850.28270719347347 0.38302188243768314768 71568.606962687059422 -468.99272849121081208
410 0.20500000000000001554 307.15851733267419377 -38360.164678420311247 1973.0774761049606241 -40333.242154525272781 -38871.093921707972186 0.38286240434690516077 71598.418259561498417 -489.30701600667748608
415 0.20750000000000001776 314.60305961134616837 -38361.583575843476865 2020.8985777872881044 -40382.482153630764515 -38670.490772239289072 0.38270519843007655414 71627.829135170570225 -295.71295255902697363
420 0.20999999999999999223 309.00338728351692907 -38361.174813698555226 1984.9282669538049504 -40346.103080652363133 -38415.729362658705213 0.38254996286397685568 71656.89510741912818 -52.203196184115185474
425 0.21249999999999999445 308.60841499975708757 -38361.886939638192416 1982.3911049582995929 -40344.278044596489053 -38767.239369273687771 0.38239644284257401363 71685.663073953488492 -387.72569611068672657
430 0.21499999999999999667 309.32953511010043712 -38362.182958804522059 1987.0233250238227356 -40349.206283828345477 -38942.134517423677607 0.38224501396665411246 71714.061820783987059 -554.51271538171818065
435 0.21749999999999999889 311.25677061611526142 -38362.375249867603998 1999.4032030134965225 -40361.778452881102567 -38563.750607685833529 0.38209587005390216463 71742.054051576167694 -192.46715595468248239
440 0.22000000000000000111 315.5122783214257538 -38363.493463254933886 2026.7390766062360399 -40390.232539861171972 -38671.3660640836315 0.38194861266364088515 71769.713656301377341 -294.13989808914573132
445 0.22250000000000000333 309.0228554732833004 -38362.702513134907349 1985.0533237064621517 -40347.755836841366545 -38941.439027918793727 0.38180331994264510298 71797.025144802260911 -552.71155652091681532
450 0.22500000000000000555 313.74522412239866753 -38364.130141826091858 2015.3881465736467362 -40379.518288399740413 -38811.04028568501235 0.38166030893050245654 71823.928034609067254 -426.65335982546150717
455 0.22750000000000000777 307.39505092886224702 -38363.602499007378356 1974.5968841130261353 -40338.199383120401762 -38634.793628467821691 0.38151941512689641067 71850.452363409887766 -258.80346326994083483
460 0.23000000000000000999 308.59837316614095926 -38364.851454238196311 1982.3265997773953586 -40347.178054015588714 -38904.266414098019595 0.38138045444670992667 71876.631963375519263 -514.58767355325392145
465 0.23250000000000001221 301.31663278478293932 -38364.373685281811049 1935.5512797958222109 -40299.924965077632805 -39050.126486441768066 0.38124369479768988045 71902.415531980557716 -653.95553556103391202
470 0.23500000000000001443 301.38972602058817074 -38364.866013202015893 1936.0208048426134155 -40300.886818044629763 -38865.81355550353328 0.38110931310915446835 71927.768803802056937 -477.55101464992202409
475 0.23750000000000001665 303.03117010613561888 -38365.468962657520024 1946.5648600151796472 -40312.03382267269626 -38795.590069009267609 0.38097708255332152216 71952.733688264415832 -409.8902294437257865
480 0.23999999999999999112 301.15669957357442854 -38365.340996754646767 1934.5239255181127191 -40299.86492227276176 -39013.915157751333027 0.38084691517965224561 71977.325979810513672 -617.85710463836323925
485 0.24249999999999999334 305.57455862449660344 -38366.361558653399698 1962.9026866271203744 -40329.264245280523028 -38849.516843344652443 0.38071901107012640075 72001.507056977163302 -460.11803675076993159
490 0.24499999999999999556 303.0739281796816158 -38366.010109872717294 1946.8395227286471254 -40312.849632601362828 -38574.872574822678871 0.3805931421799587655 72025.319230080829584 -198.83796875461194986
495 0.24749999999999999778 307.4619451666848704 -38367.197008344090136 1975.0265889933439212 -40342.223597337433603 -38789.496311782924749 0.38046900067393357725 72048.820045088970801 -401.89962686805580461
500 0.25 301.99136327308042382 -38366.643503262392187 1939.8855093671259056 -40306.529012629514909 -38971.587062765735027 0.38034678753188366773 72071.97079321500496 -575.53610069321985065
505 0.25250000000000000222 306.85985544336250541 -38367.523995577983442 1971.1589779565481422 -40338.682973534530902 -38956.551643094026076 0.38022673926221245422 72094.725940320931841 -560.21701524723334842
510 0.25500000000000000444 309.20878005368626873 -38367.707673666525807 1986.2476373300364685 -40353.955310996563639 -38987.840571732100216 0.38010883390270000515 72117.088889620659756 -589.6179472079752486
515 0.25750000000000000666 311.92988849235234738 -38368.040917179518146 2003.7270737363407989 -40371.767990915861446 -39530.948592950640887 0.37999317687630668194 72139.038883885514224 -1105.3479135937282081
520 0.26000000000000000888 310.91572111790617328 -38368.223167436583026 1997.2124218852479771 -40365.435589321830776 -39667.129158769588685 0.37988035421941912517 72160.463835036032833 -1234.2482340927658697
525 0.2625000000000000111 307.12248723979035958 -38368.172207685514877 1972.84603155525906 -40341.018239240773255 -39343.883203773082641 0.37977051078688095487 72181.335263480446883 -926.87335660365135936
530 0.26500000000000001332 307.8434536599072544 -38368.635087225637108 1977.4772643692265319 -40346.112351594863867 -39331.352773594837345 0.37966327334199539978 72201.72317694373487 -914.27216612307654486
535 0.26750000000000001554 311.63996338382139584 -38368.74716194019129 2001.8646975718531849 -40370.611859512042429 -39490.262947826908203 0.37955856724950620684 72221.640947104024235 -1064.7855521872515965
540 0.27000000000000001776 316.10070574105947117 -38369.205714877651189 2030.5189258452671766 -40399.724640722917684 -39371.44843890004995 0.37945652821775188723 72241.061949948707479 -951.28993368219630611
545 0.27250000000000001998 316.86465058287973307 -38369.446679485903587 2035.4262368111862997 -40404.872916297092161 -39265.889205974905053 0.37935699497179081741 72260.016094680075184 -850.64530153725718264
550 0.2750000000000000222 315.70149047533817566 -38369.473911558423424 2027.9545084371090979 -40397.428419995529111 -39489.294930877826118 0.37925983746204899871 72278.527422598795965 -1062.3397448245248142
555 0.27750000000000002442 317.9914076408215351 -38370.264284400400356 2042.6641248937733053 -40412.928409294174344 -39622.131865192182886 0.37916527770655711338 72296.552912490005838 -1187.3121517796073476
560 0.28000000000000002665 312.51020962349156207 -38370.065847783705976 2007.4548510504837395 -40377.520698834188806 -39438.809371206341893 0.37907343773209617455 72314.068551709729945 -1013.3857893807186201
565 0.28250000000000002887 311.82893888790744086 -38370.826469824802189 2003.0786092480966545 -40373.905079072901572 -39481.564857983474212 0.37898408549517609289 72331.117879196521244 -1052.9571917151313301
570 0.28500000000000003109 308.45156818510275798 -38370.561601364504895 1981.3835765984133559 -40351.945177962916205 -39678.166438043597736 0.37889724077289538284 72347.696452932388638 -1239.298491773683736
575 0.28750000000000003331 307.70323429898348877 -38371.132443761678587 1976.5765448802960691 -40347.708988641978067 -39620.686933755554492 0.37881313138107020055 72363.760100795974722 -1184.0176728747803736
580 0.28999999999999998002 305.0197359961725283 -38371.337908634530322 1959.3387026598650209 -40330.676611294395116 -39409.713486722874222 0.37873163130716663849 72379.33221389305254 -983.70301833980840911
585 0.29249999999999998224 303.3947962645820553 -38371.308121692884015 1948.9006656089284206 -40320.208787301809934 -39549.831462872156408 0.37865249059543876209 72394.459941844310379 -1116.2384194879321058
590 0.29499999999999998446 309.39639784530055522 -38372.268625346347108 1987.4528275424563617 -40359.721452888799831 -39616.419003306145896 0.37857581702129156076 72409.122109216419631 -1178.158455086361073
595 0.29749999999999998668 306.94442736331728838 -38371.960576258301444 1971.7022380029334272 -40343.662814261231688 -39211.790090357135341 0.3785016139705448257 72423.317498520133086 -795.1276003498985574
600 0.2999999999999999889 307.19100118178181447 -38372.91875017163693 1973.2861408412277342 -40346.204891012865119 -39278.668038599957072 0.37842946051632225801 72437.126128843592596 -857.37516676794496107
605 0.30249999999999999112 300.55838338376156571 -38372.535858412382368 1930.6805543234597735 -40303.216412735841004 -39505.814655862726795 0.37835933635310409207 72450.551442738782498 -1072.554029567214684
610 0.30499999999999999334 304.66843709344027502 -38373.483053486605058 1957.0820829887566106 -40330.565136475364852 -39454.58914289742097 0.3782914676908061824 72463.549679360876326 -1022.9933715055300354
615 0.30749999999999999556 305.96049766691152172 -38373.515778565750225 1965.3818222810850784 -40338.897600846838031 -39254.509540290986479 0.37822577507502136429 72476.13560142435017 -833.49291963629332258
620 0.30999999999999999778 307.03318610335134053 -38374.075025083373475 1972.2723926979404041 -40346.347417781311378 -39532.577582187943335 0.3781620485611274507 72488.34902019535366 -1095.8545088670218774
625 0.3125 303.79358413881470824 -38374.177987616807513 1951.462337605606308 -40325.640325222411775 -39810.977608838715241 0.37810057624319221015 72500.134315213537775 -1358.8812438808579373
630 0.31500000000000000222 305.60386948841517096 -38374.440906999443541 1963.0909692308557624 -40337.531876230299531 -39652.710666753569967 0.37804164138019147323 72511.436735412018606 -1208.7600979221306261
635 0.31750000000000000444 314.21567670884735435 -38375.284076438314514 2018.4101672877650344 -40393.694243726080458 -39766.101914574181137 0.37798513005562628386 72522.277683931446518 -1314.9914448403085316
640 0.32000000000000000666 314.22360966872798826 -38375.090972985228291 2018.4611258110553536 -40393.552098796280916 -39966.565909465920413 0.37793113105235581761 72532.639705972163938 -1504.4938988718738528
645 0.32250000000000000888 315.5513351412701013 -38375.846243148771464 2026.9899637774346957 -40402.836206926207524 -40233.821655776591797 0.37787991132544807016 72542.471141532223555 -1756.190920272111498
650 0.3250000000000000111 310.75433606926941366 -38375.570694489804737 1996.1757415183465127 -40371.74643600815034 -40037.815757081021729 0.3778317046439689797 72551.726669210402179 -1570.9827252371301256
655 0.32750000000000001332 312.89072143356798961 -38376.434100176003994 2009.8991240870038837 -40386.333224263005832 -39882.897374456952093 0.37778627675006692943 72560.450840373770916 -1423.5826511110858519
660 0.33000000000000001554 311.04767984226225508 -38376.421292951061332 1998.0600779719600268 -40374.481370923022041 -39931.479198556284246 0.3777433952325529587 72568.687919520103605 -1469.3369671892360202
665 0.33250000000000001776 311.61443348578643509 -38377.144257856627519 2001.7007025531981981 -40378.844960409827763 -39964.762855382330599 0.37770307758894944294 72576.434211964922724 -1499.9426747658253589
670 0.33500000000000001998 307.78857919714982927 -38377.350248551534605 1977.1247702648133782 -40354.475018816345255 -39799.99745242192148 0.37766530578693841003 72583.692868404148612 -1343.9473801702565652
675 0.3375000000000000222 304.86707617185294339 -38377.394913754469599 1958.3580700422617156 -40335.752983796730405 -39921.463131866104959 0.37762989546897995918 72590.499034107415355 -1458.5147061469144774
680 0.34000000000000002442 309.32247439525099253 -38378.234326663907268 1986.9779694935396037 -40365.2122961574496 -40174.613174311940384 0.37759694398648557812 72596.833737277745968 -1696.6972797809942222
685 0.34250000000000002665 310.48008746648747547 -38378.395111165104026 1994.4140656719423532 -40372.809176837043196 -40090.494124955199368 0.37756675571945491621 72602.638201175170252 -1616.964873554001997
690 0.34500000000000002887 312.72286456638539676 -38379.316892623115564 2008.8208710510027686 -40388.137763674116286 -40013.692464934560121 0.37753925639847224494 72607.926454564047162 -1543.4477746481563827
695 0.34750000000000003109 309.13729848249465704 -38379.164018564726575 1985.7884650456423969 -40364.952483610366471 -39795.919473527756054 0.37751419824017146132 72612.74593135053874 -1337.8460591651692084
700 0.35000000000000003331 312.98176481725653275 -38380.03670779348613 2010.4839545233016906 -40390.520662316790549 -39650.867747709409741 0.3774913323080894556 72617.144331988252816 -1199.9765474315358915
705 0.35249999999999998002 312.03851807129854024 -38380.325122982882021 2004.4248716594418056 -40384.749994642326783 -39225.683305674683652 0.37747038186116005365 72621.174745238138712 -798.18139678686634397
710 0.35499999999999998224 310.18914525240347757 -38380.811505598154326 1992.5451559817856833 -40373.356661579942738 -38966.935858602788358 0.37745081215547293674 72624.939937868941342 -553.38590176887953476
715 0.35749999999999998446 310.27924865451592495 -38381.473693964260747 1993.1239483095137075 -40374.59764227377309 -39042.29893531230482 0.37743226969954657424 72628.507848871944589 -623.88366129611233646
720 0.35999999999999998668 308.89703009741492679 -38381.694253691232007 1984.2450660771303319 -40365.939319768360292 -39161.771148988227651 0.37741480884988737321 72631.867959357245127 -736.43481561794442314
725 0.3624999999999999889 309.75812092531907638 -38382.670283533487236 1989.7764084347252265 -40372.446691968209052 -39257.867524424982548 0.3773985700867014681 72634.993174440256553 -826.19802105826533989
730 0.36499999999999999112 304.88265234695427353 -38382.642667292006081 1958.4581258718155823 -40341.100793163823255 -39536.213783412305929 0.37738370465814363719 72637.85432156585739 -1088.9438263413267123
735 0.36749999999999999334 306.75945403043664328 -38383.464308566908585 1970.5140348563750194 -40353.978343423281331 -39630.042646568654163 0.37737054307212752891 72640.387718475685688 -1176.6994022854537434
740 0.36999999999999999556 308.15254610704556626 -38383.782655410199368 1979.4627647251297731 -40363.245420135332097 -39663.657338183213142 0.37735919492874420156 72642.57219826662913 -1208.0929369743273583
745 0.37249999999999999778 307.44893991933327015 -38384.25072306740185 1974.9430478926658452 -40359.193770960067923 -39799.476430613249249 0.37734970551159030538 72644.398980322250281 -1335.8192096813741045
750 0.375 304.14131240526859301 -38384.727651846733352 1953.6960207744898526 -40338.423672621225705 -39907.70981365582702 0.37734226797777536966 72645.830824087795918 -1437.5012540141090085
755 0.37750000000000000222 303.61719429055455066 -38384.929307199257892 1950.3292717227586763 -40335.258578922017477 -39723.025218844137271 0.37733694859346106343 72646.854924946266692 -1262.9743692863250999
760 0.38000000000000000444 312.33323022089695087 -38386.074671190748631 2006.3179980794957373 -40392.392669270244369 -39577.981491458383971 0.37733351106339224623 72647.51674198845285 -1124.982176386011588
765 0.38250000000000000666 313.60544028342479805 -38386.190865446325915 2014.490224723398569 -40400.681090169724484 -39627.570264770423819 0.37733175700338195124 72647.854450388549594 -1171.6714618658638756
770 0.38500000000000000888 311.21501677262369867 -38386.922024953586515 1999.1349911180575418 -40386.057016071645194 -39720.745359748485498 0.37733172475729853668 72647.860658742152737 -1258.9242288430014014
