0.000000000000000000e+00 1.052021706924905571e-06 1.449945667022220469e-07
4.134137300000000437e+01 9.058176104072517535e-07 1.184383585193487421e-07
8.268274600000000873e+01 5.416962113600609540e-07 5.884201141911582507e-08
1.240241190000000131e+02 1.285538237674531636e-07 6.677759608273200527e-08
1.653654920000000175e+02 -1.555308526617503504e-07 1.168345707984480660e-07
2.067068650000000218e+02 -1.909056666560870065e-07 1.262528815863264010e-07
2.480482380000000262e+02 3.095441003696071157e-08 9.147475721353590304e-08
2.893896110000000590e+02 4.012847125385202517e-07 6.122216539741836303e-08
3.307309840000000349e+02 7.463492435958179733e-07 1.035855250045436926e-07
3.720723570000000109e+02 9.053476258300108718e-07 1.414419898269260163e-07
4.134137300000000437e+02 8.048689426370691567e-07 1.342061493724288613e-07
4.547551030000000765e+02 4.931851730638153540e-07 8.780353883649440313e-08
4.960964760000000524e+02 1.112262746677210693e-07 5.512740737688807282e-08
5.374378490000000284e+02 -1.750450982390884182e-07 9.145459483870252741e-08
5.787792220000001180e+02 -2.462689684654906185e-07 1.190494225952006470e-07
6.201205950000000939e+02 -7.916608514182314641e-08 1.094320809660371811e-07
6.614619680000000699e+02 2.458174860380069502e-07 8.096898232109310689e-08
7.028033410000000458e+02 5.805843151685676667e-07 9.258494533493820555e-08
7.441447140000000218e+02 7.754623474165704069e-07 1.328185602495132862e-07
7.854860870000001114e+02 7.470648847862406539e-07 1.465232782713067148e-07
8.268274600000000873e+02 5.145197915519425639e-07 1.190962461273254522e-07
8.681688330000000633e+02 1.867935873278727250e-07 7.184638817008725804e-08
9.095102060000001529e+02 -8.875313143817178420e-08 7.145102679466727674e-08
9.508515790000001289e+02 -1.904575047102447740e-07 1.076091997489000922e-07
9.921929520000001048e+02 -7.417208582836025285e-08 1.163911596433100430e-07
1.033534325000000081e+03 2.081488844616415550e-07 9.095767091167693375e-08
1.074875698000000057e+03 5.324456514271518133e-07 7.398973039724563039e-08
1.116217071000000033e+03 7.575709473083248840e-07 1.059649709875063933e-07
1.157558444000000236e+03 7.883861943165854910e-07 1.312625562365965048e-07
1.198899817000000212e+03 6.199340260978628641e-07 1.161182722619591154e-07
1.240241190000000188e+03 3.373263203302400494e-07 6.533780523815152523e-08
1.281582563000000164e+03 7.338998048080121024e-08 4.373920781838328394e-08
1.322923936000000140e+03 -5.096439674938632681e-08 9.165300267220951678e-08
1.364265309000000116e+03 2.007060878837977592e-08 1.151021673417143504e-07
1.405606682000000092e+03 2.530726268503515948e-07 9.978856710495836582e-08
1.446948055000000068e+03 5.423718975401392567e-07 7.240901898553581344e-08
1.488289428000000044e+03 7.582843402805069827e-07 8.660915072783763018e-08
1.529630801000000247e+03 8.067044262606947236e-07 1.133726479361120758e-07
1.570972174000000223e+03 6.716356144987926844e-07 1.085617324870210584e-07
1.612313547000000199e+03 4.185092369855324043e-07 6.816692810452722181e-08
1.653654920000000175e+03 1.613900128248656534e-07 3.291825601417731279e-08
1.694996293000000151e+03 1.051128216665594377e-08 7.571065619818505495e-08
1.736337666000000127e+03 2.337047119038498638e-08 1.085545665567713881e-07
1.777679039000000103e+03 1.831838047907416371e-07 1.063911042214828596e-07
1.819020412000000306e+03 4.101027315765942861e-07 8.085750163697130246e-08
1.860361785000000282e+03 5.976688570141127474e-07 7.473794489714807440e-08
1.901703158000000258e+03 6.615563788445940146e-07 9.948795223290349631e-08
1.943044531000000234e+03 5.761805807852755117e-07 1.112800789701915572e-07
1.984385904000000210e+03 3.816191033443433782e-07 9.460052690329365877e-08
2.025727277000000186e+03 1.621770686063821706e-07 7.175502912355755194e-08
2.067068650000000162e+03 7.986578920443223315e-09 8.611614173488845545e-08
2.108410023000000365e+03 -2.211612272685629997e-08 1.143546905221361700e-07
2.149751396000000113e+03 7.751002176010352484e-08 1.184389064621164888e-07
