0.000000000000000000e+00 1.913442656882047028e-04 2.030174789389968445e-05
1.855261057591920182e-05 1.859606278610506820e-04 1.956844702805213111e-05
3.710522115183840364e-05 1.709523759689422979e-04 1.772312157611167886e-05
5.565783172775760207e-05 1.494067233825989785e-04 1.583868110134637001e-05
7.421044230367680728e-05 1.254497370329274984e-04 1.540895842881799131e-05
9.276305287959601248e-05 1.030822624643347576e-04 1.707120586869299983e-05
1.113156634555152041e-04 8.514109540744454867e-05 1.985797321441952769e-05
1.298682740314344229e-04 7.270776537496592706e-05 2.241003902512338745e-05
1.484208846073536146e-04 6.511536420092744830e-05 2.384024842186103973e-05
1.669734951832728062e-04 6.048965134758565911e-05 2.377004911662183921e-05
1.855261057591920250e-04 5.658515484956618132e-05 2.220894350058180567e-05
2.040787163351112166e-04 5.160164023250328003e-05 1.944405562623579414e-05
2.226313269110304083e-04 4.471044649469260192e-05 1.593279838564535495e-05
2.411839374869496270e-04 3.615631244919312976e-05 1.219234207707956624e-05
2.597365480628688458e-04 2.696848336725815248e-05 8.694912046770838349e-06
2.782891586387880103e-04 1.844883809123225440e-05 5.785957235392057821e-06
2.968417692147072291e-04 1.165848029764156928e-05 3.640900650047129946e-06
3.153943797906264479e-04 7.087927116498373899e-06 2.264669258579404177e-06
3.339469903665456124e-04 4.596080563195157062e-06 1.519220126934044144e-06
3.524996009424648312e-04 3.587382633835709971e-06 1.172558350680938160e-06
3.710522115183840499e-04 3.312361938230657274e-06 1.000274186160665991e-06
3.896048220943032145e-04 3.152149075345606488e-06 8.673296737782636160e-07
4.081574326702224332e-04 2.782264188346237984e-06 7.194558598178353230e-07
4.267100432461416520e-04 2.180779197762978661e-06 5.539732219391358832e-07
4.452626538220608166e-04 1.516086798695070946e-06 3.951717309289189969e-07
4.638152643979800353e-04 9.909091016942811349e-07 2.693631440578597032e-07
4.823678749738992541e-04 7.198827585376444328e-07 1.892060353620493059e-07
5.009204855498184186e-04 6.855672195163809713e-07 1.564549621951620042e-07
5.194730961257376916e-04 7.725737062798234078e-07 1.623764627054434816e-07
5.380257067016568561e-04 8.440988867228007196e-07 1.814779805988095574e-07
5.565783172775760207e-04 8.134621962871534913e-07 1.921393154863284420e-07
5.751309278534952937e-04 6.760058397952871454e-07 1.887047044097484357e-07
5.936835384294144582e-04 4.932859416034113809e-07 1.766950782898270931e-07
6.122361490053336228e-04 3.467046099810586440e-07 1.642577144075312238e-07
6.307887595812528957e-04 2.897719510395945186e-07 1.558385310553429782e-07
6.493413701571720603e-04 3.235781355904766209e-07 1.507440542045479222e-07
6.678939807330912248e-04 4.039822101460035635e-07 1.447124270819541363e-07
6.864465913090104978e-04 4.714129293957725393e-07 1.326104654188865521e-07
7.049992018849296624e-04 4.840946721943296830e-07 1.119892159935913757e-07
7.235518124608488269e-04 4.368317940324932666e-07 8.557885881504044926e-08
7.421044230367680999e-04 3.577553106854960111e-07 6.086214190158772012e-08
7.606570336126872644e-04 2.880517956988796734e-07 4.598927155720985721e-08
7.792096441886064290e-04 2.578348479905528134e-07 4.179570446176303284e-08
7.977622547645257019e-04 2.714374711590100394e-07 4.275499521165568272e-08
8.163148653404448665e-04 3.085762078278354017e-07 4.712783115831359379e-08
8.348674759163640310e-04 3.385787886740084178e-07 5.424536160510145095e-08
8.534200864922833040e-04 3.383396261101862453e-07 6.094266861679487870e-08
8.719726970682024686e-04 3.039274322481596343e-07 6.438749735775079318e-08
8.905253076441216331e-04 2.504504095300209379e-07 6.382963160941887883e-08
9.090779182200409061e-04 2.017249157899961548e-07 6.001410891155223294e-08
9.276305287959600706e-04 1.765396826319195889e-07 5.439045912445096765e-08
9.461831393718793436e-04 1.792879354293134476e-07 4.872052165350557211e-08
9.647357499477985081e-04 1.994526168551188456e-07 4.422425293317636383e-08
9.832883605237177811e-04 2.191394910460763643e-07 4.048730945601640625e-08
1.001840971099636837e-03 2.236236547897970054e-07 3.613459871515354030e-08
1.020393581675556110e-03 2.088498572190568068e-07 3.081309035700560855e-08
1.038946192251475383e-03 1.821888222856201523e-07 2.573180247241590221e-08
1.057498802827394439e-03 1.568438567081052289e-07 2.196642989643641925e-08
1.076051413403313712e-03 1.437189256136055800e-07 1.877370274110449334e-08
1.094604023979232985e-03 1.455217185416610332e-07 1.498239341112584833e-08
1.113156634555152041e-03 1.561232939932880403e-07 1.149969911751507511e-08
1.131709245131071314e-03 1.649716913974992153e-07 1.134400486738271379e-08
1.150261855706990587e-03 1.635768015560936229e-07 1.445307865442160947e-08
1.168814466282909643e-03 1.502287612003210633e-07 1.799591925877455596e-08
1.187367076858828916e-03 1.304634652526735687e-07 2.096766786053523075e-08
1.205919687434748189e-03 1.133902459500928491e-07 2.365321174443094427e-08
1.224472298010667246e-03 1.062950877670908226e-07 2.646185733928107831e-08
1.243024908586586518e-03 1.106847207131271546e-07 2.924371069524339295e-08
