#     index      Reference     Calculated        Error^2    
         1-7.43300000e+00-7.45718465e+00 5.84897094e-04    
         2-8.51100000e+00-8.68777505e+00 3.12494173e-02    
         3-5.42400000e+00-5.55094883e+00 1.61160067e-02    
         4-8.92800000e+00-8.92384750e+00 1.72432740e-05    
         5-7.20600000e+00-7.47442098e+00 7.20498229e-02    
         6-5.93600000e+00-5.84356476e+00 8.54427435e-03    
         7-9.98200000e+00-9.67847437e+00 9.21278105e-02    
         8-6.62700000e+00-6.58215953e+00 2.01066775e-03    
         9-1.03930000e+01-1.06867621e+01 8.62961571e-02    
        10-7.45100000e+00-7.33458969e+00 1.35513609e-02    
        11-5.73700000e+00-6.61520981e+00 7.71252474e-01    
        12-6.22600000e+00-6.34401403e+00 1.39273117e-02    
        13-4.86300000e+00-4.76306796e+00 9.98641328e-03    
        14-5.89300000e+00-6.13251406e+00 5.73669870e-02    
        15-6.68800000e+00-6.66548928e+00 5.06732633e-04    
        16-5.74200000e+00-5.58827604e+00 2.36310550e-02    
        17-7.07300000e+00-7.00663488e+00 4.40432896e-03    
        18-8.45900000e+00-8.53163933e+00 5.27647225e-03    
        19-8.03000000e+00-8.27343843e+00 5.92622692e-02    
        20-6.88800000e+00-6.95500743e+00 4.48999629e-03    
        21-8.46600000e+00-8.35478378e+00 1.23690472e-02    
        22-7.68700000e+00-7.54822039e+00 1.92597793e-02    
        23-4.41100000e+00-4.50116609e+00 8.12992367e-03    
        24-6.42600000e+00-7.00722046e+00 3.37817227e-01    
        25-6.80800000e+00-7.19522023e+00 1.49939508e-01    
        26-5.45500000e+00-5.96193322e+00 2.56981294e-01    
        27-6.55400000e+00-6.82329673e+00 7.25207266e-02    
        28-8.64700000e+00-8.64891940e+00 3.68410406e-06    
        29-7.56700000e+00-7.39659241e+00 2.90387470e-02    
        30-7.05900000e+00-6.94345428e+00 1.33508138e-02    
        31-5.38200000e+00-5.48786630e+00 1.12076733e-02    
        32-6.73900000e+00-6.92858481e+00 3.59424017e-02    
        33-3.59500000e+00-3.87334518e+00 7.74760382e-02    
        34-8.53200000e+00-9.37991238e+00 7.18955412e-01    
        35-5.77100000e+00-6.10587834e+00 1.12143503e-01    
        36-4.77800000e+00-4.51501262e+00 6.91623641e-02    
        37-6.66300000e+00-7.61584566e+00 9.07914853e-01    
        38-5.19000000e+00-5.13826476e+00 2.67653497e-03    
        39-6.48400000e+00-6.74571615e+00 6.84953457e-02    
        40-2.17200000e+00-4.40129130e+00 4.96973969e+00    
        41-9.99400000e+00-9.62942986e+00 1.32911387e-01    
        42-7.98500000e+00-8.31545047e+00 1.09197515e-01    
        43-1.16900000e+01-1.12250353e+01 2.16192143e-01    
        44-1.07140000e+01-1.16794867e+01 9.32164492e-01    
        45-6.71500000e+00-6.72663377e+00 1.35344508e-04    
        46-3.90300000e+00-5.21259047e+00 1.71502719e+00    
        47-8.11200000e+00-7.77505262e+00 1.13533537e-01    
        48-5.44900000e+00-5.45983471e+00 1.17390982e-04    
        49-2.08800000e+00-2.48157509e+00 1.54901354e-01    
        50-5.78100000e+00-6.29893871e+00 2.68260511e-01    
        51-1.55860000e+01-1.52916706e+01 8.66298027e-02    
        52-4.96600000e+00-4.74627096e+00 4.82808496e-02    
        53-5.51200000e+00-5.24906911e+00 6.91326532e-02    
        54-1.50800000e+00-2.15438393e+00 4.17812190e-01    
        55-1.43100000e+00-2.98700610e+00 2.42115499e+00    
        56-4.58100000e+00-5.47071110e+00 7.91585850e-01    
        57-4.18900000e+00-4.40347639e+00 4.60001222e-02    
        58-2.80900000e+00-2.76858290e+00 1.63354222e-03    
        59-3.01700000e+00-3.72563796e+00 5.02167753e-01    
        60-1.06570000e+01-1.08079021e+01 2.27714443e-02    
        61-7.48200000e+00-8.19502793e+00 5.08408822e-01    
        62-1.12820000e+01-1.05593956e+01 5.22157124e-01    
        63-6.44600000e+00-6.46898078e+00 5.28116287e-04    
        64-9.21300000e+00-9.07010196e+00 2.04198510e-02    
        65-3.77600000e+00-4.02255363e+00 6.07886930e-02    
        66-7.65000000e+00-7.92204375e+00 7.40078011e-02    
        67-4.98100000e+00-5.01814760e+00 1.37994389e-03    
        68 3.28900000e+00 1.46502784e+00 3.32687442e+00    
        69-2.68200000e+00-3.71330268e+00 1.06358523e+00    
        70-7.06300000e+00-7.29352991e+00 5.31440416e-02    
        71-4.24200000e+00-5.85976571e+00 2.61716589e+00    
        72-4.35600000e+00-5.11539867e+00 5.76686338e-01    
        73-8.08000000e+00-8.77070600e+00 4.77074772e-01    
        74-1.37190000e+01-1.47677299e+01 1.09983440e+00    
        75-6.56400000e+00-6.63114250e+00 4.50811546e-03    
        76-3.68500000e+00-4.36700776e+00 4.65134586e-01    
        77-4.14800000e+00-4.16073287e+00 1.62125854e-04    
        78-7.79400000e+00-9.66460839e+00 3.49917573e+00    
        79-5.59100000e+00-5.64931562e+00 3.40071177e-03    
        80 1.44000000e-01-2.54456975e-01 1.58767961e-01    
        81-3.24800000e+00-4.80507093e+00 2.42446988e+00    
