0.000000000000000000e+00 3.540040481520985135e-04 1.636711793884072850e-04
1.855261057591920182e-05 3.417885189088070244e-04 1.558574657303643713e-04
3.710522115183840364e-05 3.075419686866239584e-04 1.338600489066715956e-04
5.565783172775760207e-05 2.578446086257916037e-04 1.016877425184921574e-04
7.421044230367680728e-05 2.017914271351202622e-04 6.507029296693045840e-05
9.276305287959601248e-05 1.487948709742150852e-04 3.063022127352311465e-05
1.113156634555152041e-04 1.065073206969510255e-04 1.116964635979428301e-05
1.298682740314344229e-04 7.943005995429561423e-05 2.211473386247008932e-05
1.484208846073536146e-04 6.850926707864792519e-05 2.820392348804837569e-05
1.669734951832728062e-04 7.167886362075436468e-05 2.377210840377523663e-05
1.855261057591920250e-04 8.502181807582671023e-05 1.124984399724173441e-05
2.040787163351112166e-04 1.040829083696575392e-04 1.476280231685723531e-05
2.226313269110304083e-04 1.249090599815714468e-04 3.869578833288843102e-05
2.411839374869496270e-04 1.445782164203016258e-04 6.484554587443151969e-05
2.597365480628688458e-04 1.612147106859143251e-04 8.969177642110471508e-05
2.782891586387880103e-04 1.736797047157265716e-04 1.107464235598002431e-04
2.968417692147072291e-04 1.812022898026961000e-04 1.260830421739033997e-04
3.153943797906264479e-04 1.831681471167656745e-04 1.344719847438038821e-04
3.339469903665456124e-04 1.791494935911466086e-04 1.355345717337681918e-04
3.524996009424648312e-04 1.691132549117771845e-04 1.297895274532003386e-04
3.710522115183840499e-04 1.536508889795487414e-04 1.185356496704824392e-04
3.896048220943032145e-04 1.340677899852326142e-04 1.035811576575144949e-04
4.081574326702224332e-04 1.122442925554138727e-04 8.688539209351059227e-05
4.267100432461416520e-04 9.029124591156408139e-05 7.020678861997838699e-05
4.452626538220608166e-04 7.011679960785589805e-05 5.484768925477650922e-05
4.638152643979800353e-04 5.305710008425002769e-05 4.155483050502242840e-05
4.823678749738992541e-04 3.969170865921272892e-05 3.058117953201406946e-05
5.009204855498184186e-04 2.988541234168327519e-05 2.185441176692425952e-05
5.194730961257376916e-04 2.301058573349269216e-05 1.515909348475064814e-05
5.380257067016568561e-04 1.824608125415630772e-05 1.025322603305646685e-05
5.565783172775760207e-04 1.483989683827593683e-05 6.894125299859586148e-06
5.751309278534952937e-04 1.225965815913451144e-05 4.795331653770558585e-06
5.936835384294144582e-04 1.021438315778848241e-05 3.578375019712895144e-06
6.122361490053336228e-04 8.584148548288115751e-06 2.841093837724433591e-06
6.307887595812528957e-04 7.319939066463723479e-06 2.321434091561584558e-06
6.493413701571720603e-04 6.368854010503794820e-06 1.947475847635828394e-06
6.678939807330912248e-04 5.650326874958237152e-06 1.758558950606655738e-06
6.864465913090104978e-04 5.075612163557807959e-06 1.788323286024632006e-06
7.049992018849296624e-04 4.582146003493736186e-06 1.987706194826021726e-06
7.235518124608488269e-04 4.153704529991107695e-06 2.265309606329038895e-06
7.421044230367680999e-04 3.812561039509727009e-06 2.550134490682760980e-06
7.606570336126872644e-04 3.589808924658301827e-06 2.803330503767039283e-06
7.792096441886064290e-04 3.493031688479365611e-06 3.009639544856929927e-06
7.977622547645257019e-04 3.490548287315760130e-06 3.168338046698651370e-06
8.163148653404448665e-04 3.520381267468824814e-06 3.285565667410963032e-06
8.348674759163640310e-04 3.517456894027515344e-06 3.368147729293365429e-06
8.534200864922833040e-04 3.442858367995278918e-06 3.419714459344393104e-06
8.719726970682024686e-04 3.299019764727761180e-06 3.439763543864791495e-06
8.905253076441216331e-04 3.123565470182064163e-06 3.425807679953993191e-06
9.090779182200409061e-04 2.966465336333097754e-06 3.377688368151610025e-06
9.276305287959600706e-04 2.863584016816458479e-06 3.301612769089391114e-06
9.461831393718793436e-04 2.820427570931253417e-06 3.211040794603977062e-06
9.647357499477985081e-04 2.813298631197882602e-06 3.123325090798627112e-06
9.832883605237177811e-04 2.805359176294465496e-06 3.053852107965467330e-06
1.001840971099636837e-03 2.767677340767483587e-06 3.011016780493072217e-06
1.020393581675556110e-03 2.693847075534630814e-06 2.994528258601222816e-06
1.038946192251475383e-03 2.601362727454320720e-06 2.997377836745641782e-06
1.057498802827394439e-03 2.520544559256381425e-06 3.010100778111828100e-06
1.076051413403313712e-03 2.478133716845266833e-06 3.025256923799565837e-06
1.094604023979232985e-03 2.484550168449945566e-06 3.040112466762318669e-06
1.113156634555152041e-03 2.530774899445770232e-06 3.056419200985650582e-06
1.131709245131071314e-03 2.595060572807319445e-06 3.077765027160651098e-06
1.150261855706990587e-03 2.654565070133175698e-06 3.106295504056295939e-06
1.168814466282909643e-03 2.695171120501966441e-06 3.140816050800505058e-06
1.187367076858828916e-03 2.714767011675017192e-06 3.177292684495887167e-06
1.205919687434748189e-03 2.719543123507453003e-06 3.211245276950703191e-06
1.224472298010667246e-03 2.716783361808441777e-06 3.240407984560660937e-06
1.243024908586586518e-03 2.709073661869730138e-06 3.265957642110040618e-06
1.261577519162505791e-03 2.693297928881470989e-06 3.291565806094573994e-06
1.280130129738424848e-03 2.664460791824827378e-06 3.320882395666311719e-06
