0.000000000000000000e+00 9.108030650821288278e-05 1.216539681539256802e-05
1.855261057591920182e-05 8.817469035168145990e-05 1.168294706288766112e-05
3.710522115183840364e-05 7.979588678101826342e-05 1.032655753292750706e-05
5.565783172775760207e-05 6.701548373023129409e-05 8.345480310548690912e-06
7.421044230367680728e-05 5.176428239582828031e-05 6.083694912817982312e-06
9.276305287959601248e-05 3.690457071869520793e-05 3.895820559118247252e-06
1.113156634555152041e-04 2.610218676476567585e-05 2.067369758662724598e-06
1.298682740314344229e-04 2.339167104054179784e-05 7.614074384520520713e-07
1.484208846073536146e-04 3.242680442404379253e-05 2.342220115369316290e-08
1.669734951832728062e-04 5.553789788019900420e-05 2.977563143634237315e-07
1.855261057591920250e-04 9.283201239262267590e-05 2.934238336064919193e-07
2.040787163351112166e-04 1.416264134930755023e-04 1.508056189020594347e-07
2.226313269110304083e-04 1.964671002207984312e-04 1.020895547782491617e-09
2.411839374869496270e-04 2.498500902330060458e-04 8.753816842190208181e-08
2.597365480628688458e-04 2.935648738384604773e-04 9.849593671535103818e-08
2.782891586387880103e-04 3.203768766645084939e-04 6.240171781187672333e-08
2.968417692147072291e-04 3.256285296472159578e-04 4.291337194491625761e-08
3.153943797906264479e-04 3.083212909166811169e-04 6.351138171376506921e-08
3.339469903665456124e-04 2.713612471458664004e-04 6.825110555502930103e-08
3.524996009424648312e-04 2.208789996956632819e-04 5.303025927956508927e-08
3.710522115183840499e-04 1.648004966543896194e-04 3.648265564452320086e-08
3.896048220943032145e-04 1.110623508245544671e-04 3.316508072587847493e-08
4.081574326702224332e-04 6.596010285172866519e-05 3.066130640767069476e-08
4.267100432461416520e-04 3.305921348484663186e-05 2.060203362832736479e-08
4.452626538220608166e-04 1.290820552131481964e-05 1.191107458777195498e-08
4.638152643979800353e-04 3.538875980492156441e-06 1.567736845131959248e-08
4.823678749738992541e-04 1.507778098032198000e-06 1.739937803632725180e-08
5.009204855498184186e-04 3.101773930007643813e-06 1.259437921620548589e-08
5.194730961257376916e-04 5.334348210783676660e-06 7.512666499473572737e-09
5.380257067016568561e-04 6.483877985282604872e-06 9.686306594341053917e-09
5.565783172775760207e-04 6.113740008733994581e-06 1.089088834127246503e-08
5.751309278534952937e-04 4.693215507502243786e-06 8.078251039175424568e-09
5.936835384294144582e-04 3.045778735652804233e-06 5.540914599240771309e-09
6.122361490053336228e-04 1.859839721329083262e-06 7.457531759761987025e-09
6.307887595812528957e-04 1.419518843236497297e-06 8.365707007620238778e-09
6.493413701571720603e-04 1.593431678036450575e-06 6.479707552894078519e-09
6.678939807330912248e-04 2.011048176721577362e-06 4.428077468765348951e-09
6.864465913090104978e-04 2.299145659843964008e-06 5.241183349730919928e-09
7.049992018849296624e-04 2.257981981542568635e-06 5.817643141572921272e-09
7.235518124608488269e-04 1.912410410046540187e-06 4.672331695939791675e-09
7.421044230367680999e-04 1.444165676341204014e-06 3.722251339814459890e-09
7.606570336126872644e-04 1.064329182430126189e-06 4.589397176062340845e-09
7.792096441886064290e-04 8.999241896630468325e-07 5.042093482384607127e-09
7.977622547645257019e-04 9.463948831461057959e-07 4.178808006554559890e-09
8.163148653404448665e-04 1.095690586741918165e-06 3.240499038853331207e-09
8.348674759163640310e-04 1.211121668042838450e-06 3.537399063756059819e-09
8.534200864922833040e-04 1.202689942409105988e-06 3.801346674295028379e-09
8.719726970682024686e-04 1.064855391986395097e-06 3.283543092746759029e-09
8.905253076441216331e-04 8.642345100542149314e-07 2.894638487277906533e-09
9.090779182200409061e-04 6.921135530046407274e-07 3.315438970679262151e-09
9.276305287959600706e-04 6.120458717459967219e-07 3.547415844571229417e-09
