LAMMPS data file via write_data, version 23 Jun 2022, timestep = 200000

1536 atoms
2 atom types

0.0 24.7977 xlo xhi
0.0 24.7977 ylo yhi
0.0 100.0 zlo zhi

Masses

1 15.9994
2 1.00784

Atoms

48 1 2 0 3.89326505 11.59737045 -4.48308192
49 1 1 0 -1.46779495 9.65707045 -5.82708192
50 1 2 0 -1.66713495 9.55077045 -6.78683192
51 1 2 0 -2.10764495 10.17387045 -5.36425192
52 1 1 0 -0.26647075 -11.70072955 8.76843808
53 1 2 0 -0.67864095 -10.85832955 8.77046808
54 1 2 0 0.16570905 -11.82852955 7.95622808
55 1 1 0 2.50478505 9.97957045 -11.93021192
56 1 2 0 2.11893505 9.22667045 -12.31541192
57 1 2 0 3.24981505 9.61007045 -11.37241192
58 1 1 0 -10.71062495 4.54087045 -3.41489192
59 1 2 0 -10.20732495 4.88927045 -2.59942192
60 1 2 0 -11.44862495 5.19107045 -3.43311192
61 1 1 0 -1.48332495 9.95659045 5.40763808
62 1 2 0 -1.08613995 9.57959045 6.19990808
63 1 2 0 -1.65353495 10.95777045 5.63662808
64 1 1 0 -1.33301495 5.57533045 -0.20584992
65 1 2 0 -0.96122595 6.44152045 -0.11667592
66 1 2 0 -1.02166795 5.09838045 -0.94381592
67 1 1 0 5.85286505 -12.13262955 -2.45369192
68 1 2 0 5.73897505 -13.03482955 -2.05515192
69 1 2 0 5.87466505 -12.48772955 -3.31753192
70 1 1 0 -0.89485095 -6.24574955 9.31866808
71 1 2 0 -0.13781565 -6.58421955 9.78963808
72 1 2 0 -0.63746595 -6.34223955 8.40695808
73 1 1 0 1.70662505 -7.96262955 9.74760808
74 1 2 0 1.84262505 -8.59582955 10.44558808
75 1 2 0 1.35360505 -8.42592955 8.99125808
76 1 1 0 -12.30992495 -12.35342955 -5.08678192
77 1 2 0 -13.07802495 -11.75242955 -5.01202192
78 1 2 0 -12.45082495 -13.08752955 -4.50203192
79 1 1 0 -10.29682495 -4.91767955 -1.29912192
80 1 2 0 -9.65994495 -4.32878955 -0.80606792
81 1 2 0 -10.54042495 -4.40412955 -2.08096192
82 1 1 0 10.13137505 -10.17962955 4.26229808
83 1 2 0 9.91987505 -9.52322955 3.58004808
84 1 2 0 10.89307505 -10.75692955 3.99579808
85 1 1 0 2.85648505 3.25478045 11.30898808
86 1 2 0 2.49119505 3.72776045 12.04198808
87 1 2 0 2.24461505 2.51577045 11.19628808
88 1 1 0 4.73572505 8.84267045 4.96013808
89 1 2 0 4.23063505 9.69447045 4.83987808
90 1 2 0 4.56991505 8.40837045 4.11862808
91 1 1 0 3.68888505 8.67157045 0.03696788
92 1 2 0 3.53578505 7.72627045 -0.15331492
93 1 2 0 2.92085505 9.19607045 -0.28074192
94 1 1 0 12.06827505 1.37264045 -1.53723192
95 1 2 0 12.27187505 2.17664045 -1.97796192
96 1 2 0 12.27667505 1.59754045 -0.61220892
97 1 1 0 -2.38113495 -3.23662955 -11.24931192
98 1 2 0 -2.37337495 -3.49702955 -10.28421192
99 1 2 0 -3.28128495 -2.93582955 -11.37031192
100 1 1 0 5.65021505 -7.29613955 -4.16311192
101 1 2 0 4.73466505 -7.53545955 -4.30533192
102 1 2 0 5.97254505 -6.58298955 -4.76704192
103 1 1 0 -10.64582495 11.17697045 10.84758808
104 1 2 0 -10.97712495 11.95967045 10.35098808
105 1 2 0 -10.97782495 10.43947045 10.26318808
106 1 1 0 4.99277505 -7.35046955 3.26747808
107 1 2 0 5.41077505 -6.83058955 3.95967808
108 1 2 0 4.12147505 -7.48156955 3.62974808
109 1 1 0 1.35736505 6.98304045 9.99948808
110 1 2 0 1.82547505 6.17999045 9.79113808
111 1 2 0 1.15023505 7.15794045 9.05266808
112 1 1 0 4.89111505 -11.39942955 9.07424808
113 1 2 0 5.22222505 -12.13082955 8.52835808
114 1 2 0 3.91098505 -11.49782955 9.22498808
115 1 1 0 -7.95977495 6.41719045 -7.37630192
116 1 2 0 -7.17963495 7.02761045 -7.25167192
117 1 2 0 -7.61648495 5.77318045 -7.96647192
118 1 1 0 -11.73942495 -12.00422955 9.07357808
119 1 2 0 -12.56082495 -11.65592955 9.42971808
120 1 2 0 -11.24252495 -11.20592955 8.87482808
121 1 1 0 12.25417505 11.06677045 6.07239808
122 1 2 0 12.96297505 11.19127045 6.72581808
123 1 2 0 12.38217505 10.18800045 5.66610808
124 1 1 0 9.26957505 1.01207845 9.66510808
125 1 2 0 8.94107505 0.12888845 9.99145808
126 1 2 0 9.11717505 1.61715045 10.42918808
127 1 1 0 7.81395505 3.01844045 1.95703808
128 1 2 0 7.37042505 2.25534045 2.33273808
129 1 2 0 8.54747505 3.22292045 2.53961808
130 1 1 0 -2.72682495 6.25270045 -6.65564192
131 1 2 0 -2.08012495 6.75050045 -6.11443192
132 1 2 0 -3.49222495 6.91279045 -6.78186192
133 1 1 0 5.01548505 -10.19602955 4.57224808
134 1 2 0 5.56396505 -9.85582955 3.84078808
135 1 2 0 5.43005505 -10.02542955 5.43508808
136 1 1 0 2.92087505 -5.69014955 1.29494808
137 1 2 0 3.01247505 -4.86495955 1.82696808
138 1 2 0 2.04387505 -5.75201955 0.92859308
139 1 1 0 -10.53442495 -0.40052955 9.85275808
140 1 2 0 -10.91422495 -0.57142955 10.73588808
141 1 2 0 -10.60282495 0.56147045 9.89409808
142 1 1 0 -10.73292495 -7.81476955 -14.20311192
143 1 2 0 -10.97612495 -6.87874955 -14.11631192
144 1 2 0 -9.81282495 -7.92616955 -13.84921192
145 1 1 0 -11.95082495 -2.23383955 -6.27056192
146 1 2 0 -12.04612495 -1.83237955 -7.17595192
147 1 2 0 -11.38562495 -3.07034955 -6.27619192
148 1 1 0 11.55397505 -8.38507955 -9.87231192
149 1 2 0 11.24077505 -7.43806955 -9.94452192
150 1 2 0 12.12027505 -8.52060955 -10.64551192
151 1 1 0 4.81671505 -0.75476355 5.09056808
152 1 2 0 5.57129505 -0.64053155 5.70043808
153 1 2 0 4.05295505 -0.40158155 5.56210808
154 1 1 0 -6.00474495 12.33667045 3.37577808
155 1 2 0 -6.70542495 12.45137045 2.70339808
156 1 2 0 -5.95321495 13.24917045 3.74643808
157 1 1 0 8.29497505 0.29071315 2.71141808
158 1 2 0 7.68327505 -0.01963855 2.01297808
159 1 2 0 9.20507505 0.25943865 2.39398808
160 1 1 0 0.15631205 8.34462045 -1.90025192
161 1 2 0 0.22971905 7.85226045 -1.09368192
162 1 2 0 0.79931005 7.93396045 -2.48267192
163 1 1 0 -1.78579495 -12.07552955 5.26065808
164 1 2 0 -2.34183495 -11.64012955 5.95948808
165 1 2 0 -2.35511495 -12.25992955 4.50723808
166 1 1 0 -6.12712495 -3.15549955 -0.95470392
167 1 2 0 -6.95170495 -3.06025955 -0.53260792
168 1 2 0 -6.26261495 -3.33519955 -1.91117192
169 1 1 0 3.65713505 -7.86075955 -11.58741192
170 1 2 0 3.40964505 -6.94392955 -11.92791192
171 1 2 0 3.01895505 -8.52546955 -11.97951192
172 1 1 0 -9.69486495 6.27370045 13.63968808
173 1 2 0 -9.61502495 5.32049045 13.49408808
174 1 2 0 -9.09906495 6.41278045 14.45828808
175 1 1 0 8.93946505 -6.60620955 5.43865808
176 1 2 0 8.49492505 -7.25755955 4.82581808
177 1 2 0 8.80777505 -7.12639955 6.26291808
178 1 1 0 -7.42837495 -3.21392955 -7.60867192
179 1 2 0 -7.93176495 -2.61322955 -8.18578192
180 1 2 0 -6.47263495 -3.07242955 -7.51908192
181 1 1 0 -0.73825495 -0.71214255 -10.16141192
182 1 2 0 -1.27608495 -1.42494955 -10.56791192
183 1 2 0 -0.01059595 -1.14350955 -9.65325192
184 1 1 0 11.08737505 11.00667045 -7.16874192
185 1 2 0 11.61297505 11.50387045 -6.49782192
186 1 2 0 10.74907505 11.69757045 -7.74651192
187 1 1 0 -3.25360495 4.60521045 11.33578808
188 1 2 0 -3.40719495 4.36678045 10.43258808
189 1 2 0 -2.43538495 5.09156045 11.40758808
190 1 1 0 2.98727505 -3.78223955 3.07899808
191 1 2 0 2.24771505 -3.19060955 3.30635808
192 1 2 0 3.71417505 -3.18895955 3.22682808
193 1 1 0 -6.04850495 -0.94266955 -4.40290192
194 1 2 0 -6.94581495 -0.60456455 -4.61808192
195 1 2 0 -6.11352495 -1.90141955 -4.28190192
196 1 1 0 -1.57371495 7.10523045 -13.15571192
197 1 2 0 -1.20060495 6.51197045 -12.44641192
198 1 2 0 -1.22572495 6.68464045 -13.94731192
199 1 1 0 -8.83301495 -3.09736955 0.38741408
200 1 2 0 -8.98348495 -3.43108955 1.30998808
201 1 2 0 -9.26684495 -2.21684955 0.37559008
202 1 1 0 11.15807505 9.63043045 3.36377808
203 1 2 0 11.40157505 8.83006045 3.85395808
204 1 2 0 11.88537505 9.66623045 2.71408808
205 1 1 0 3.13929505 -4.99056955 -3.57093192
206 1 2 0 2.82989505 -5.88014955 -3.69228192
207 1 2 0 4.10488505 -4.94759955 -3.75837192
208 1 1 0 -5.58679495 7.50143045 -6.56729192
209 1 2 0 -5.91143495 8.43094045 -6.66552192
210 1 2 0 -5.62879495 7.31950045 -5.61361192
211 1 1 0 -2.12730495 -0.03461155 -4.07740192
212 1 2 0 -2.26486495 -0.62974855 -3.33196192
213 1 2 0 -2.75138495 -0.41423555 -4.74985192
214 1 1 0 2.75772505 10.07357045 -3.70596192
215 1 2 0 2.66346505 10.23317045 -2.75601192
216 1 2 0 3.38757505 9.36357045 -3.74092192
217 1 1 0 -6.40009495 -2.14011955 -10.28861192
218 1 2 0 -5.95690495 -1.39854955 -10.67741192
219 1 2 0 -7.16152495 -1.65946955 -9.90766192
220 1 1 0 11.41687505 -8.15358955 1.83526808
221 1 2 0 11.66027505 -7.32636955 1.41692808
222 1 2 0 12.14267505 -8.26669955 2.46544808
223 1 1 0 -5.13294495 11.35987045 11.26758808
224 1 2 0 -4.80645495 10.98797045 12.10928808
225 1 2 0 -5.54548495 10.57257045 10.83588808
226 1 1 0 -6.73601495 2.04633045 5.86704808
227 1 2 0 -7.03561495 2.08103045 4.93732808
228 1 2 0 -7.06561495 1.19695545 6.15641808
229 1 1 0 -6.57819495 8.03687045 13.11308808
230 1 2 0 -6.27404495 7.10508045 13.05758808
231 1 2 0 -7.37352495 8.10497045 12.60768808
232 1 1 0 -8.04652495 -11.05352955 -11.85881192
233 1 2 0 -7.81072495 -10.83212955 -10.96561192
234 1 2 0 -8.17792495 -10.19012955 -12.29881192
235 1 1 0 5.43006505 11.93057045 11.33328808
236 1 2 0 5.24876505 12.53357045 10.55868808
237 1 2 0 4.52038505 11.74727045 11.74538808
238 1 1 0 -11.50492495 9.07187045 13.37878808
239 1 2 0 -12.03912495 8.81867045 14.15948808
240 1 2 0 -12.06632495 8.95067045 12.59688808
241 1 1 0 2.06451505 10.48917045 3.53678808
242 1 2 0 2.10179505 11.17997045 4.20177808
243 1 2 0 2.95217505 10.48517045 3.23835808
244 1 1 0 6.02907505 9.56510045 -1.64584192
245 1 2 0 5.26397505 9.37662045 -1.05379192
246 1 2 0 6.68207505 9.94971045 -0.98818792
247 1 1 0 -2.74506495 10.75267045 0.40564808
248 1 2 0 -2.78814495 10.25087045 -0.40060792
249 1 2 0 -1.97647495 10.32877045 0.79950308
250 1 1 0 -11.26042495 4.61090045 2.67645808
251 1 2 0 -11.89342495 5.20913045 2.14069808
252 1 2 0 -10.34062495 4.95717045 2.44399808
253 1 1 0 9.12107505 1.73079045 -5.16749192
254 1 2 0 9.64137505 0.90388345 -4.96981192
255 1 2 0 9.62927505 2.49918045 -4.80903192
256 1 1 0 10.49057505 10.10150045 -0.21299792
257 1 2 0 10.31517505 9.23857045 -0.55899492
258 1 2 0 9.60457505 10.38307045 -0.21758492
259 1 1 0 -5.72934495 9.99352045 5.00736808
260 1 2 0 -5.82193495 10.84597045 4.60938808
261 1 2 0 -5.02829495 9.53640045 4.49517808
262 1 1 0 -5.83490495 2.99367045 -6.41833192
263 1 2 0 -6.47060495 2.42788045 -5.97942192
264 1 2 0 -6.16995495 3.70410045 -7.02604192
265 1 1 0 5.51503505 2.77619045 -4.91541192
266 1 2 0 5.19915505 3.06029045 -5.76941192
267 1 2 0 6.17856505 3.41164045 -4.64271192
268 1 1 0 0.20584105 -2.82679955 3.38715808
269 1 2 0 0.04394705 -2.50517955 4.28310808
270 1 2 0 -0.57953495 -2.48343955 2.95187808
271 1 1 0 -4.21972495 10.69327045 7.35963808
272 1 2 0 -3.73071495 9.98417045 7.70910808
273 1 2 0 -4.77694495 10.32157045 6.62093808
274 1 1 0 1.57633505 10.46827045 -1.04780192
275 1 2 0 1.18948505 11.00097045 -0.35521392
276 1 2 0 0.97150505 9.79791045 -1.30996192
277 1 1 0 -6.56732495 3.41237045 9.77870808
278 1 2 0 -7.21602495 3.00437045 9.19392808
279 1 2 0 -7.02122495 4.27207045 9.85423808
280 1 1 0 -4.35407495 -10.10002955 0.02651838
281 1 2 0 -4.99855495 -9.42196955 0.28747708
282 1 2 0 -4.92022495 -10.82362955 -0.34279992
283 1 1 0 1.00665505 -7.86732955 3.36056808
284 1 2 0 0.24364405 -8.31575955 3.65358808
285 1 2 0 1.28074505 -8.40648955 2.54291808
286 1 1 0 0.97006505 -9.62020955 -3.86279192
287 1 2 0 0.58468305 -10.34042955 -3.30971192
288 1 2 0 0.29042105 -9.36835955 -4.47990192
289 1 1 0 -3.97406495 -0.18474955 11.34178808
290 1 2 0 -4.72981495 0.35142145 11.52118808
291 1 2 0 -4.09288495 -0.42401655 10.40688808
292 1 1 0 11.29897505 6.28910045 -9.30438192
293 1 2 0 10.61347505 6.90071045 -9.56586192
294 1 2 0 10.99347505 5.43271045 -9.01996192
295 1 1 0 0.56193105 -11.55482955 -7.18054192
296 1 2 0 -0.17988835 -11.94832955 -7.72712192
297 1 2 0 0.66821705 -12.17522955 -6.44018192
298 1 1 0 0.34540505 7.06260045 -7.97553192
299 1 2 0 1.01624505 7.02920045 -8.67922192
300 1 2 0 -0.32207495 7.63663045 -8.33483192
301 1 1 0 9.81637505 4.52337045 -4.49787192
302 1 2 0 8.93933505 4.64637045 -4.15545192
303 1 2 0 9.69634505 4.59727045 -5.47012192
304 1 1 0 7.75137505 -10.99652955 11.64468808
305 1 2 0 7.01347505 -11.54322955 11.83378808
306 1 2 0 7.99987505 -11.00732955 10.69918808
307 1 1 0 -6.22853495 -9.47827955 9.17148808
308 1 2 0 -7.05687495 -9.09358955 9.55837808
309 1 2 0 -6.56594495 -9.70279955 8.28852808
310 1 1 0 -8.71650495 1.03401245 -1.30939192
311 1 2 0 -9.07537495 1.35110045 -2.15540192
312 1 2 0 -7.81612495 0.61981145 -1.54317192
313 1 1 0 -12.28032495 11.61887045 1.07665808
314 1 2 0 -13.04452495 11.65447045 0.42995408
315 1 2 0 -11.75922495 12.39227045 0.78587908
316 1 1 0 6.43890505 5.69861045 3.76585808
317 1 2 0 5.57729505 5.94879045 3.41970808
318 1 2 0 6.99455505 5.93542045 3.02918808
319 1 1 0 -11.32922495 -8.40904955 3.85096808
320 1 2 0 -11.10402495 -9.29202955 3.98722808
321 1 2 0 -11.87262495 -8.14912955 4.60231808
322 1 1 0 7.13492505 7.81706045 -11.56811192
323 1 2 0 6.74745505 6.93710045 -11.64241192
324 1 2 0 7.38152505 7.98339045 -12.51261192
325 1 1 0 -10.31512495 -10.25102955 -8.59148192
326 1 2 0 -10.47372495 -10.72682955 -7.77373192
327 1 2 0 -11.00922495 -10.61702955 -9.19049192
328 1 1 0 -0.57046495 3.24453045 1.57045808
329 1 2 0 -0.82183795 4.14074045 1.25455808
330 1 2 0 -0.29644685 3.44601045 2.48225808
331 1 1 0 11.32567505 10.17997045 -3.56163192
332 1 2 0 11.07337505 9.52227045 -4.24340192
333 1 2 0 10.51527505 10.74947045 -3.42086192
334 1 1 0 -8.93419495 10.74737045 -11.50111192
335 1 2 0 -8.82039495 11.67377045 -11.82931192
336 1 2 0 -9.49926495 10.41747045 -12.22741192
337 1 1 0 3.78164505 -11.20592955 1.05606808
338 1 2 0 3.42675505 -11.29892955 0.15125808
339 1 2 0 3.98092505 -12.08832955 1.35027808
340 1 1 0 11.95817505 -11.66542955 -2.05444192
341 1 2 0 12.88007505 -12.01542955 -1.91384192
342 1 2 0 12.28897505 -10.79352955 -2.26183192
343 1 1 0 -10.39862495 -4.82812955 -6.79610192
344 1 2 0 -9.65192495 -4.54057955 -7.38728192
345 1 2 0 -10.13292495 -5.73521955 -6.56655192
346 1 1 0 11.99497505 -1.08399955 -2.78302192
347 1 2 0 11.74997505 -1.47505955 -1.93114192
348 1 2 0 12.23287505 -0.18003255 -2.59564192
349 1 1 0 2.64066505 -8.06694955 -1.30404192
350 1 2 0 3.46049505 -7.71075955 -0.94087392
351 1 2 0 2.19332505 -8.53078955 -0.61200192
352 1 1 0 7.81287505 2.47190045 7.63731808
353 1 2 0 8.24717505 3.31746045 7.56276808
354 1 2 0 8.19747505 2.01149045 8.38538808
355 1 1 0 8.44989505 -9.75342955 -1.30162192
356 1 2 0 7.81667505 -10.42462955 -1.57682192
357 1 2 0 9.26776505 -10.26072955 -1.13802192
358 1 1 0 4.60897505 1.43268045 -0.23648592
359 1 2 0 4.56717505 1.73002045 -1.14722192
360 1 2 0 4.60327505 2.22986045 0.32859508
361 1 1 0 -10.32792495 3.31048045 0.15314708
362 1 2 0 -9.98439495 2.38101045 0.11807508
363 1 2 0 -10.91402495 3.38740045 0.92594408
364 1 1 0 11.23947505 3.99327045 12.31788808
365 1 2 0 11.53987505 4.70633045 11.74218808
366 1 2 0 11.35597505 4.24166045 13.25618808
367 1 1 0 -0.19646161 5.75024045 -11.36121192
368 1 2 0 0.69830505 6.06345045 -11.34201192
369 1 2 0 -0.52069895 5.63728045 -10.47701192
370 1 1 0 10.10087505 3.15952045 3.40274808
371 1 2 0 10.27747505 4.07090045 3.75579808
372 1 2 0 9.82337505 2.60944045 4.20547808
373 1 1 0 -7.59782495 12.21017045 1.15596808
374 1 2 0 -8.48662495 12.64927045 0.94128008
375 1 2 0 -6.97522495 12.28687045 0.40785108
376 1 1 0 -11.70412495 -1.65852955 12.30408808
377 1 2 0 -11.99262495 -2.38352955 11.80098808
378 1 2 0 -10.88912495 -1.86032955 12.78908808
379 1 1 0 4.31326505 11.00357045 2.17655808
380 1 2 0 4.53215505 10.24437045 1.59957808
381 1 2 0 5.15451505 11.31417045 2.58108808
382 1 1 0 -4.32629495 -3.03908955 1.74670808
383 1 2 0 -5.00140495 -3.24776955 1.08077808
384 1 2 0 -4.11765495 -3.92317955 2.02314808
385 1 1 0 -4.12232495 -0.68016155 0.25546708
386 1 2 0 -3.94371495 0.24493161 0.25704608
387 1 2 0 -4.15073495 -0.98343955 1.17387808
388 1 1 0 7.23783505 -3.18032955 -5.96467192
389 1 2 0 7.81328505 -2.50582955 -6.36162192
390 1 2 0 6.35128505 -2.96842955 -6.28089192
391 1 1 0 2.30158505 -10.32832955 5.43157808
392 1 2 0 3.23358505 -10.10962955 5.16502808
393 1 2 0 2.33118505 -11.20622955 5.84729808
394 1 1 0 -4.19101495 11.17297045 -9.24598192
395 1 2 0 -4.83925495 10.82177045 -9.93458192
396 1 2 0 -3.40284495 11.41807045 -9.68530192
397 1 1 0 7.79539505 -5.54567955 -6.25115192
398 1 2 0 8.32517505 -6.20411955 -6.79088192
399 1 2 0 7.81235505 -4.73089955 -6.73397192
400 1 1 0 11.51897505 -4.70390955 -5.02781192
401 1 2 0 11.03337505 -5.39597955 -5.60208192
402 1 2 0 11.35647505 -3.86031955 -5.51290192
403 1 1 0 8.40287505 9.29816045 2.58155808
404 1 2 0 8.07869505 9.02319045 3.45247808
405 1 2 0 9.38115505 9.43832045 2.71967808
406 1 1 0 3.98113505 -1.60875955 -9.35533192
407 1 2 0 4.30945505 -2.34684955 -8.75661192
408 1 2 0 4.07467505 -0.80362955 -8.87033192
409 1 1 0 -11.02312495 -9.47235955 -4.92386192
410 1 2 0 -11.87112495 -9.87872955 -5.07418192
411 1 2 0 -11.19482495 -8.91895955 -4.10798192
412 1 1 0 5.49885505 7.88596045 7.41841808
413 1 2 0 4.96786505 8.14927045 8.18937808
414 1 2 0 4.94049505 8.21361045 6.64675808
415 1 1 0 3.31845505 -2.70492955 -13.27151192
416 1 2 0 3.97923505 -2.44421955 -13.94231192
417 1 2 0 2.97202505 -1.91176955 -12.81911192
418 1 1 0 5.91837505 -9.40605955 7.34690808
419 1 2 0 5.12497505 -8.77783955 7.44986808
420 1 2 0 5.65857505 -10.09782955 7.93397808
421 1 1 0 -5.19298495 -5.49419955 -13.70311192
422 1 2 0 -4.94252495 -6.14853955 -13.06561192
423 1 2 0 -5.37582495 -6.03271955 -14.49861192
424 1 1 0 -6.01961495 -10.80522955 -2.63197192
425 1 2 0 -5.17672495 -10.77632955 -3.04589192
426 1 2 0 -6.71276495 -10.72142955 -3.27480192
427 1 1 0 2.77320505 -1.44232955 -2.31188192
428 1 2 0 2.21540505 -0.70467255 -2.65788192
429 1 2 0 2.17266505 -1.91854955 -1.75136192
430 1 1 0 8.28441505 -11.22702955 1.33653808
431 1 2 0 7.65242505 -10.56632955 1.33508808
432 1 2 0 9.06468505 -10.84252955 0.89490908
433 1 1 0 -4.11648495 1.43469045 6.57631808
434 1 2 0 -4.85532495 1.85060045 6.14175808
435 1 2 0 -3.92152495 2.09889045 7.27081808
436 1 1 0 10.03877505 -9.80722955 12.42988808
437 1 2 0 9.31704505 -10.45162955 12.33788808
438 1 2 0 10.90247505 -10.17672955 12.33628808
439 1 1 0 7.85822505 6.69873045 5.83289808
440 1 2 0 7.84882505 7.61701045 5.52621808
441 1 2 0 7.14800505 6.29412045 5.25976808
442 1 1 0 -3.57758495 -10.87122955 -3.91131192
443 1 2 0 -3.35783495 -10.58162955 -4.85967192
444 1 2 0 -2.79059495 -11.33332955 -3.50528192
445 1 1 0 -9.42361495 -4.06239955 3.18423808
446 1 2 0 -10.34492495 -4.15943955 2.98117808
447 1 2 0 -9.45591495 -3.18891955 3.65573808
448 1 1 0 4.13649505 7.01119045 2.83391808
449 1 2 0 4.37743505 7.30988045 1.96139808
450 1 2 0 3.30212505 6.53985045 2.79736808
451 1 1 0 7.89823505 10.61127045 0.06353488
452 1 2 0 7.95834505 10.28537045 0.99261308
453 1 2 0 7.98973505 11.63267045 0.20939508
454 1 1 0 -5.12892495 8.51777045 -9.61396192
455 1 2 0 -4.96847495 7.56707045 -9.43954192
456 1 2 0 -5.27057495 8.93597045 -8.74851192
457 1 1 0 -9.14603495 0.62369045 2.99202808
458 1 2 0 -9.95389495 1.10564445 3.31069808
459 1 2 0 -8.95916495 -0.10132855 3.61879808
460 1 1 0 8.58539505 3.01118045 11.48108808
461 1 2 0 9.22245505 3.20527045 12.16868808
462 1 2 0 8.50520505 3.89445045 11.08108808
463 1 1 0 4.14895505 5.91723045 -0.38347892
464 1 2 0 3.33328505 5.59811045 -0.72050492
465 1 2 0 4.64859505 5.12375045 0.03843148
466 1 1 0 7.34766505 -1.42317955 -8.54310192
467 1 2 0 7.40218505 -0.52739155 -8.18512192
468 1 2 0 6.54528505 -1.72390955 -8.12804192
469 1 1 0 -6.04796495 -0.07849855 -1.80441192
470 1 2 0 -6.11833495 -0.74888155 -2.52828192
471 1 2 0 -5.64623495 -0.48375755 -1.06709192
472 1 1 0 10.39327505 8.38589045 7.62493808
473 1 2 0 11.16407505 8.23558045 8.14629808
474 1 2 0 10.34067505 9.38715045 7.56790808
475 1 1 0 -6.58249495 -1.69351955 14.94448808
476 1 2 0 -6.11385495 -2.12758955 15.67628808
477 1 2 0 -5.89030495 -1.76085955 14.22778808
478 1 1 0 -0.35322495 -3.37399955 9.67809808
479 1 2 0 0.01447505 -4.26017955 9.59924808
480 1 2 0 -0.28932495 -3.00135955 8.80403808
481 1 1 0 1.37185505 -3.96963955 5.77520808
482 1 2 0 2.06051505 -4.29425955 6.38413808
483 1 2 0 1.07300505 -3.10123955 6.06342808
484 1 1 0 10.85157505 -10.54252955 -8.32545192
485 1 2 0 10.90447505 -9.67122955 -8.81676192
486 1 2 0 10.00207505 -11.00832955 -8.51559192
487 1 1 0 3.79684505 1.79388045 -2.94896192
488 1 2 0 4.35245505 2.03094045 -3.70982192
489 1 2 0 3.02080505 1.39820045 -3.31536192
490 1 1 0 -2.54501495 -10.32082955 1.83755808
491 1 2 0 -2.69725495 -11.18072955 2.20916808
492 1 2 0 -3.20810495 -10.31852955 1.09875808
493 1 1 0 -7.44479495 1.62003045 -4.55140192
494 1 2 0 -6.89078495 2.18763045 -3.93721192
495 1 2 0 -8.37948495 1.84991045 -4.19667192
496 1 1 0 5.47447505 -2.00202955 2.82207808
497 1 2 0 5.18327505 -1.50972955 3.61235808
498 1 2 0 5.14487505 -1.54422955 2.01869808
499 1 1 0 -0.98977495 -6.26712955 -12.97831192
500 1 2 0 -1.80427495 -5.84722955 -13.22181192
501 1 2 0 -0.82186895 -6.13092955 -12.04061192
502 1 1 0 7.69685505 -0.43602955 -3.45962192
