    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
       511      5.04881747e+00      5.06403744e+00      5.06403744e+00      0.00000000e+00                          0.00000000e+00    
       512      5.00481747e+00      4.99107163e+00      4.99107163e+00      0.00000000e+00                          0.00000000e+00    
       513      1.23268175e+01      1.22377748e+01      1.22377748e+01      0.00000000e+00                          0.00000000e+00    
       514      1.46718175e+01      1.48684401e+01      1.48684401e+01      0.00000000e+00                          0.00000000e+00    
       515      1.54358175e+01      1.54050392e+01      1.54050392e+01      0.00000000e+00                          0.00000000e+00    
       516      1.15388175e+01      1.17862136e+01      1.17862136e+01      0.00000000e+00                          0.00000000e+00    
       517      4.71681747e+00      4.61758102e+00      4.61758102e+00      0.00000000e+00                          0.00000000e+00    
       518      9.54681747e+00      9.93088296e+00      9.93088296e+00      0.00000000e+00                          0.00000000e+00    
       519      1.10298175e+01      1.06686990e+01      1.06686990e+01      0.00000000e+00                          0.00000000e+00    
       520      3.61881747e+00      3.81204069e+00      3.81204069e+00      0.00000000e+00                          0.00000000e+00    
       521      6.34481747e+00      6.37747077e+00      6.37747077e+00      0.00000000e+00                          0.00000000e+00    
       522      8.09381747e+00      7.55912296e+00      7.55912296e+00      0.00000000e+00                          0.00000000e+00    
       523      3.83381747e+00      4.18454657e+00      4.18454657e+00      0.00000000e+00                          0.00000000e+00    
       524      8.94981747e+00      8.63381889e+00      8.63381889e+00      0.00000000e+00                          0.00000000e+00    
       525      3.87381747e+00      3.84956908e+00      3.84956908e+00      0.00000000e+00                          0.00000000e+00    
       526      8.39981747e+00      8.53085870e+00      8.53085870e+00      0.00000000e+00                          0.00000000e+00    
       527      7.26081747e+00      7.34762065e+00      7.34762065e+00      0.00000000e+00                          0.00000000e+00    
       528      1.72548175e+01      1.66619559e+01      1.66619559e+01      0.00000000e+00                          0.00000000e+00    
       529      9.95781747e+00      9.81723219e+00      9.81723219e+00      0.00000000e+00                          0.00000000e+00    
       530      9.44981747e+00      9.31637616e+00      9.31637616e+00      0.00000000e+00                          0.00000000e+00    
       531      9.66181747e+00      9.73724218e+00      9.73724218e+00      0.00000000e+00                          0.00000000e+00    
       532      3.48881747e+00      3.48766525e+00      3.48766525e+00      0.00000000e+00                          0.00000000e+00    
       533      9.97581747e+00      9.98373983e+00      9.98373983e+00      0.00000000e+00                          0.00000000e+00    
       534      1.00248175e+01      1.00085612e+01      1.00085612e+01      0.00000000e+00                          0.00000000e+00    
       535      5.85581747e+00      5.50256907e+00      5.50256907e+00      0.00000000e+00                          0.00000000e+00    
       536      3.77581747e+00      3.78405730e+00      3.78405730e+00      0.00000000e+00                          0.00000000e+00    
       537      9.22081747e+00      8.68920613e+00      8.68920613e+00      0.00000000e+00                          0.00000000e+00    
       538      1.07578175e+01      1.09435108e+01      1.09435108e+01      0.00000000e+00                          0.00000000e+00    
       539      6.77281747e+00      7.13423871e+00      7.13423871e+00      0.00000000e+00                          0.00000000e+00    
       540      4.06681747e+00      4.29169752e+00      4.29169752e+00      0.00000000e+00                          0.00000000e+00    
       541      1.10528175e+01      1.03527108e+01      1.03527108e+01      0.00000000e+00                          0.00000000e+00    
       542      5.12781747e+00      5.51994895e+00      5.51994895e+00      0.00000000e+00                          0.00000000e+00    
       543      1.71278175e+01      1.66206763e+01      1.66206763e+01      0.00000000e+00                          0.00000000e+00    
       544      1.06988175e+01      1.04324826e+01      1.04324826e+01      0.00000000e+00                          0.00000000e+00    
       545      1.15568175e+01      1.11540925e+01      1.11540925e+01      0.00000000e+00                          0.00000000e+00    
       546      4.45181747e+00      4.96307769e+00      4.96307769e+00      0.00000000e+00                          0.00000000e+00    
       547      8.61681747e+00      8.98327539e+00      8.98327539e+00      0.00000000e+00                          0.00000000e+00    
       548      3.85481747e+00      4.05555936e+00      4.05555936e+00      0.00000000e+00                          0.00000000e+00    
       549      1.04288175e+01      1.03811463e+01      1.03811463e+01      0.00000000e+00                          0.00000000e+00    
       550      1.01248175e+01      1.00584109e+01      1.00584109e+01      0.00000000e+00                          0.00000000e+00    
       551      1.30518175e+01      1.32254928e+01      1.32254928e+01      0.00000000e+00                          0.00000000e+00    
       552      5.68781747e+00      5.73879617e+00      5.73879617e+00      0.00000000e+00                          0.00000000e+00    
       553      7.59981747e+00      7.49542987e+00      7.49542987e+00      0.00000000e+00                          0.00000000e+00    
       554      5.42981747e+00      5.59158608e+00      5.59158608e+00      0.00000000e+00                          0.00000000e+00    
       555      9.90181747e+00      1.00388695e+01      1.00388695e+01      0.00000000e+00                          0.00000000e+00    
       556      3.51881747e+00      3.72063364e+00      3.72063364e+00      0.00000000e+00                          0.00000000e+00    
       557      3.47081747e+00      3.60892330e+00      3.60892330e+00      0.00000000e+00                          0.00000000e+00    
       558      1.11328175e+01      1.07161507e+01      1.07161507e+01      0.00000000e+00                          0.00000000e+00    
       559      9.59481747e+00      8.11463864e+00      8.11463864e+00      0.00000000e+00                          0.00000000e+00    
       560      8.00781747e+00      8.02615325e+00      8.02615325e+00      0.00000000e+00                          0.00000000e+00    
       561      4.91081747e+00      4.77612412e+00      4.77612412e+00      0.00000000e+00                          0.00000000e+00    
       562      9.92981747e+00      9.95420793e+00      9.95420793e+00      0.00000000e+00                          0.00000000e+00    
       563      8.75381747e+00      9.07282511e+00      9.07282511e+00      0.00000000e+00                          0.00000000e+00    
       564      1.11458175e+01      1.10329944e+01      1.10329944e+01      0.00000000e+00                          0.00000000e+00    
       565      8.30881747e+00      8.90919650e+00      8.90919650e+00      0.00000000e+00                          0.00000000e+00    
       566      1.23628175e+01      1.23878226e+01      1.23878226e+01      0.00000000e+00                          0.00000000e+00    
       567      5.67481747e+00      5.72423194e+00      5.72423194e+00      0.00000000e+00                          0.00000000e+00    
       568      1.35108175e+01      1.40078419e+01      1.40078419e+01      0.00000000e+00                          0.00000000e+00    
       569      9.70381747e+00      1.02789568e+01      1.02789568e+01      0.00000000e+00                          0.00000000e+00    
       570      1.09418175e+01      1.00401649e+01      1.00401649e+01      0.00000000e+00                          0.00000000e+00    
       571      1.88548175e+01      1.87365985e+01      1.87365985e+01      0.00000000e+00                          0.00000000e+00    
       572      6.52281747e+00      6.60541893e+00      6.60541893e+00      0.00000000e+00                          0.00000000e+00    
       573      1.01978175e+01      1.07445812e+01      1.07445812e+01      0.00000000e+00                          0.00000000e+00    
       574      5.62481747e+00      5.02740210e+00      5.02740210e+00      0.00000000e+00                          0.00000000e+00    
       575      6.78981747e+00      6.92807921e+00      6.92807921e+00      0.00000000e+00                          0.00000000e+00    
       576      6.65081747e+00      6.38642668e+00      6.38642668e+00      0.00000000e+00                          0.00000000e+00    
       577      3.52881747e+00      3.25286272e+00      3.25286272e+00      0.00000000e+00                          0.00000000e+00    
       578      1.13898175e+01      1.08189603e+01      1.08189603e+01      0.00000000e+00                          0.00000000e+00    
       579      1.00378175e+01      1.00048312e+01      1.00048312e+01      0.00000000e+00                          0.00000000e+00    
       580      1.78808175e+01      1.76320931e+01      1.76320931e+01      0.00000000e+00                          0.00000000e+00    
       581      3.66881747e+00      4.10094631e+00      4.10094631e+00      0.00000000e+00                          0.00000000e+00    
       582      5.33581747e+00      4.97862417e+00      4.97862417e+00      0.00000000e+00                          0.00000000e+00    
       583      1.53248175e+01      1.49884469e+01      1.49884469e+01      0.00000000e+00                          0.00000000e+00    
       584      1.66088175e+01      1.58473207e+01      1.58473207e+01      0.00000000e+00                          0.00000000e+00    
       585      1.53988175e+01      1.49566931e+01      1.49566931e+01      0.00000000e+00                          0.00000000e+00    
       586      5.10581747e+00      4.57394751e+00      4.57394751e+00      0.00000000e+00                          0.00000000e+00    
       587      8.53281747e+00      7.57719173e+00      7.57719173e+00      0.00000000e+00                          0.00000000e+00    
       588      4.89681747e+00      4.84514645e+00      4.84514645e+00      0.00000000e+00                          0.00000000e+00    
       589      3.72781747e+00      3.67996998e+00      3.67996998e+00      0.00000000e+00                          0.00000000e+00    
       590      7.77581747e+00      7.99345230e+00      7.99345230e+00      0.00000000e+00                          0.00000000e+00    
       591      7.14981747e+00      6.56758310e+00      6.56758310e+00      0.00000000e+00                          0.00000000e+00    
       592      4.03181747e+00      3.99768779e+00      3.99768779e+00      0.00000000e+00                          0.00000000e+00    
       593      6.17681747e+00      6.74799499e+00      6.74799499e+00      0.00000000e+00                          0.00000000e+00    
       594      5.63881747e+00      5.58159253e+00      5.58159253e+00      0.00000000e+00                          0.00000000e+00    
       595      8.02981747e+00      8.10034740e+00      8.10034740e+00      0.00000000e+00                          0.00000000e+00    
       596      9.68781747e+00      9.60837271e+00      9.60837271e+00      0.00000000e+00                          0.00000000e+00    
       597      6.04481747e+00      6.12541460e+00      6.12541460e+00      0.00000000e+00                          0.00000000e+00    
       598      1.28438175e+01      1.39660338e+01      1.39660338e+01      0.00000000e+00                          0.00000000e+00    
       599      6.63181747e+00      6.41113746e+00      6.41113746e+00      0.00000000e+00                          0.00000000e+00    
       600      7.02381747e+00      7.08091502e+00      7.08091502e+00      0.00000000e+00                          0.00000000e+00    
       601      8.40881747e+00      8.33373221e+00      8.33373221e+00      0.00000000e+00                          0.00000000e+00    
       602      5.10681747e+00      4.80741964e+00      4.80741964e+00      0.00000000e+00                          0.00000000e+00    
       603      6.56681747e+00      6.30386344e+00      6.30386344e+00      0.00000000e+00                          0.00000000e+00    
       604      1.03668175e+01      1.02346025e+01      1.02346025e+01      0.00000000e+00                          0.00000000e+00    
       605      1.60728175e+01      1.62311553e+01      1.62311553e+01      0.00000000e+00                          0.00000000e+00    
       606      9.55681747e+00      9.49839947e+00      9.49839947e+00      0.00000000e+00                          0.00000000e+00    
       607      8.29881747e+00      8.07984601e+00      8.07984601e+00      0.00000000e+00                          0.00000000e+00    
       608      7.31981747e+00      7.20292687e+00      7.20292687e+00      0.00000000e+00                          0.00000000e+00    
       609      9.95181747e+00      9.95522614e+00      9.95522614e+00      0.00000000e+00                          0.00000000e+00    
       610      1.38138175e+01      1.45982432e+01      1.45982432e+01      0.00000000e+00                          0.00000000e+00    
       611      6.34881747e+00      6.29612918e+00      6.29612918e+00      0.00000000e+00                          0.00000000e+00    
       612      8.05681747e+00      8.52137083e+00      8.52137083e+00      0.00000000e+00                          0.00000000e+00    
       613      7.51181747e+00      7.99936489e+00      7.99936489e+00      0.00000000e+00                          0.00000000e+00    
       614      1.03638175e+01      1.09531020e+01      1.09531020e+01      0.00000000e+00                          0.00000000e+00    
       615      7.13081747e+00      7.00975283e+00      7.00975283e+00      0.00000000e+00                          0.00000000e+00    
       616      7.99081747e+00      8.15456501e+00      8.15456501e+00      0.00000000e+00                          0.00000000e+00    
       617      1.91158175e+01      1.81852299e+01      1.81852299e+01      0.00000000e+00                          0.00000000e+00    
       618      1.71481747e+00      1.69773112e+00      1.69773112e+00      0.00000000e+00                          0.00000000e+00    
       619      6.32881747e+00      6.51022702e+00      6.51022702e+00      0.00000000e+00                          0.00000000e+00    
       620      8.56981747e+00      7.95857412e+00      7.95857412e+00      0.00000000e+00                          0.00000000e+00    
       621      6.02181747e+00      5.65718084e+00      5.65718084e+00      0.00000000e+00                          0.00000000e+00    
       622      8.67981747e+00      1.02476497e+01      1.02476497e+01      0.00000000e+00                          0.00000000e+00    
       623      7.25581747e+00      7.00521765e+00      7.00521765e+00      0.00000000e+00                          0.00000000e+00    
       624      7.85381747e+00      7.89436117e+00      7.89436117e+00      0.00000000e+00                          0.00000000e+00    
       625      5.16581747e+00      5.03118676e+00      5.03118676e+00      0.00000000e+00                          0.00000000e+00    
       626      5.11281747e+00      5.25947472e+00      5.25947472e+00      0.00000000e+00                          0.00000000e+00    
       627      1.30918175e+01      1.32458784e+01      1.32458784e+01      0.00000000e+00                          0.00000000e+00    
       628      9.66281747e+00      9.74936460e+00      9.74936460e+00      0.00000000e+00                          0.00000000e+00    
       629      1.04658175e+01      1.04421503e+01      1.04421503e+01      0.00000000e+00                          0.00000000e+00    
       630      9.32481747e+00      8.78902209e+00      8.78902209e+00      0.00000000e+00                          0.00000000e+00    
       631      7.38281747e+00      8.23082888e+00      8.23082888e+00      0.00000000e+00                          0.00000000e+00    
       632      1.28988175e+01      1.20231199e+01      1.20231199e+01      0.00000000e+00                          0.00000000e+00    
       633      1.36278175e+01      1.41011896e+01      1.41011896e+01      0.00000000e+00                          0.00000000e+00    
       634      3.38468175e+01      3.32683493e+01      3.32683493e+01      0.00000000e+00                          0.00000000e+00    
       635      9.04481747e+00      9.51101895e+00      9.51101895e+00      0.00000000e+00                          0.00000000e+00    
       636      6.41781747e+00      6.42663422e+00      6.42663422e+00      0.00000000e+00                          0.00000000e+00    
       637      1.66518175e+01      1.67596943e+01      1.67596943e+01      0.00000000e+00                          0.00000000e+00    
       638      4.75181747e+00      4.81108102e+00      4.81108102e+00      0.00000000e+00                          0.00000000e+00    
       639      8.10981747e+00      7.67118338e+00      7.67118338e+00      0.00000000e+00                          0.00000000e+00    
       640      6.31181747e+00      6.86749597e+00      6.86749597e+00      0.00000000e+00                          0.00000000e+00    
       641      4.75181747e+00      4.56864941e+00      4.56864941e+00      0.00000000e+00                          0.00000000e+00    
       642      8.79081747e+00      8.30442682e+00      8.30442682e+00      0.00000000e+00                          0.00000000e+00    
       643      6.13181747e+00      5.67520634e+00      5.67520634e+00      0.00000000e+00                          0.00000000e+00    
       644      7.52581747e+00      7.38422167e+00      7.38422167e+00      0.00000000e+00                          0.00000000e+00    
       645      1.20118175e+01      1.21011895e+01      1.21011895e+01      0.00000000e+00                          0.00000000e+00    
       646      5.70781747e+00      5.72091088e+00      5.72091088e+00      0.00000000e+00                          0.00000000e+00    
       647      1.09668175e+01      1.02596756e+01      1.02596756e+01      0.00000000e+00                          0.00000000e+00    
       648      1.04538175e+01      1.02299433e+01      1.02299433e+01      0.00000000e+00                          0.00000000e+00    
       649      1.00738175e+01      1.05160828e+01      1.05160828e+01      0.00000000e+00                          0.00000000e+00    
       650      1.10878175e+01      1.16778813e+01      1.16778813e+01      0.00000000e+00                          0.00000000e+00    
       651      2.12468175e+01      2.18908358e+01      2.18908358e+01      0.00000000e+00                          0.00000000e+00    
       652      6.29281747e+00      6.40927929e+00      6.40927929e+00      0.00000000e+00                          0.00000000e+00    
       653      1.09448175e+01      1.08929091e+01      1.08929091e+01      0.00000000e+00                          0.00000000e+00    
       654      5.54081747e+00      5.60020998e+00      5.60020998e+00      0.00000000e+00                          0.00000000e+00    
       655      7.22281747e+00      8.05986526e+00      8.05986526e+00      0.00000000e+00                          0.00000000e+00    
       656      8.45781747e+00      8.61078070e+00      8.61078070e+00      0.00000000e+00                          0.00000000e+00    
       657      1.05808175e+01      1.08724530e+01      1.08724530e+01      0.00000000e+00                          0.00000000e+00    
       658      2.87281747e+00      2.81428795e+00      2.81428795e+00      0.00000000e+00                          0.00000000e+00    
       659      8.12481747e+00      7.78571227e+00      7.78571227e+00      0.00000000e+00                          0.00000000e+00    
       660      7.78581747e+00      7.65562405e+00      7.65562405e+00      0.00000000e+00                          0.00000000e+00    
       661      1.80248175e+01      1.77229993e+01      1.77229993e+01      0.00000000e+00                          0.00000000e+00    
       662      1.27518175e+01      1.30104870e+01      1.30104870e+01      0.00000000e+00                          0.00000000e+00    
       663      1.58048175e+01      1.55182173e+01      1.55182173e+01      0.00000000e+00                          0.00000000e+00    
       664      4.24181747e+00      3.99579841e+00      3.99579841e+00      0.00000000e+00                          0.00000000e+00    
       665      5.85481747e+00      6.24074957e+00      6.24074957e+00      0.00000000e+00                          0.00000000e+00    
       666      5.91281747e+00      5.58922788e+00      5.58922788e+00      0.00000000e+00                          0.00000000e+00    
       667      4.39881747e+00      4.65695727e+00      4.65695727e+00      0.00000000e+00                          0.00000000e+00    
       668      2.28768175e+01      2.29482453e+01      2.29482453e+01      0.00000000e+00                          0.00000000e+00    
       669      9.51581747e+00      9.98944765e+00      9.98944765e+00      0.00000000e+00                          0.00000000e+00    
       670      6.53081747e+00      7.09798737e+00      7.09798737e+00      0.00000000e+00                          0.00000000e+00    
       671      8.74581747e+00      8.76549240e+00      8.76549240e+00      0.00000000e+00                          0.00000000e+00    
       672      3.69481747e+00      3.64790735e+00      3.64790735e+00      0.00000000e+00                          0.00000000e+00    
       673      3.17381747e+00      3.30808526e+00      3.30808526e+00      0.00000000e+00                          0.00000000e+00    
       674      8.45781747e+00      8.72707248e+00      8.72707248e+00      0.00000000e+00                          0.00000000e+00    
       675      5.23681747e+00      5.01896252e+00      5.01896252e+00      0.00000000e+00                          0.00000000e+00    
       676      1.04348175e+01      1.01450059e+01      1.01450059e+01      0.00000000e+00                          0.00000000e+00    
       677      4.76581747e+00      4.73587369e+00      4.73587369e+00      0.00000000e+00                          0.00000000e+00    
       678      1.03358175e+01      9.69314980e+00      9.69314980e+00      0.00000000e+00                          0.00000000e+00    
       679      9.12181747e+00      9.76717716e+00      9.76717716e+00      0.00000000e+00                          0.00000000e+00    
       680      1.72498175e+01      1.72162676e+01      1.72162676e+01      0.00000000e+00                          0.00000000e+00    
       681      1.21998175e+01      1.23894997e+01      1.23894997e+01      0.00000000e+00                          0.00000000e+00    
       682      5.13581747e+00      4.82395097e+00      4.82395097e+00      0.00000000e+00                          0.00000000e+00    
       683      7.45981747e+00      7.33075015e+00      7.33075015e+00      0.00000000e+00                          0.00000000e+00    
       684      4.67581747e+00      4.12212828e+00      4.12212828e+00      0.00000000e+00                          0.00000000e+00    
       685      4.15081747e+00      4.23251118e+00      4.23251118e+00      0.00000000e+00                          0.00000000e+00    
       686      4.05781747e+00      3.94093721e+00      3.94093721e+00      0.00000000e+00                          0.00000000e+00    
       687      5.15281747e+00      4.84931083e+00      4.84931083e+00      0.00000000e+00                          0.00000000e+00    
       688      1.03928175e+01      1.06359416e+01      1.06359416e+01      0.00000000e+00                          0.00000000e+00    
       689      3.63681747e+00      3.44792483e+00      3.44792483e+00      0.00000000e+00                          0.00000000e+00    
       690      5.37181747e+00      5.25579990e+00      5.25579990e+00      0.00000000e+00                          0.00000000e+00    
       691      1.67558175e+01      1.84210387e+01      1.84210387e+01      0.00000000e+00                          0.00000000e+00    
       692      1.21878175e+01      1.23397326e+01      1.23397326e+01      0.00000000e+00                          0.00000000e+00    
       693      3.84381747e+00      3.88398709e+00      3.88398709e+00      0.00000000e+00                          0.00000000e+00    
       694      5.49881747e+00      5.36381310e+00      5.36381310e+00      0.00000000e+00                          0.00000000e+00    
       695      1.38878175e+01      1.30196090e+01      1.30196090e+01      0.00000000e+00                          0.00000000e+00    
       696      1.99388175e+01      1.97085894e+01      1.97085894e+01      0.00000000e+00                          0.00000000e+00    
       697      9.57181747e+00      9.09291669e+00      9.09291669e+00      0.00000000e+00                          0.00000000e+00    
       698      1.17488175e+01      1.21566947e+01      1.21566947e+01      0.00000000e+00                          0.00000000e+00    
       699      4.09281747e+00      4.02401419e+00      4.02401419e+00      0.00000000e+00                          0.00000000e+00    
       700      5.07781747e+00      5.09695103e+00      5.09695103e+00      0.00000000e+00                          0.00000000e+00    
       701      8.16481747e+00      7.85138805e+00      7.85138805e+00      0.00000000e+00                          0.00000000e+00    
       702      7.90681747e+00      7.81614924e+00      7.81614924e+00      0.00000000e+00                          0.00000000e+00    
       703      4.55281747e+00      4.67285305e+00      4.67285305e+00      0.00000000e+00                          0.00000000e+00    
       704      6.08581747e+00      6.19282095e+00      6.19282095e+00      0.00000000e+00                          0.00000000e+00    
       705      1.40308175e+01      1.40982121e+01      1.40982121e+01      0.00000000e+00                          0.00000000e+00    
       706      6.82781747e+00      6.98765896e+00      6.98765896e+00      0.00000000e+00                          0.00000000e+00    
       707      3.65481747e+00      3.90733061e+00      3.90733061e+00      0.00000000e+00                          0.00000000e+00    
       708      3.61181747e+00      3.70997372e+00      3.70997372e+00      0.00000000e+00                          0.00000000e+00    
       709      6.95181747e+00      7.55821215e+00      7.55821215e+00      0.00000000e+00                          0.00000000e+00    
       710      4.78081747e+00      4.81399981e+00      4.81399981e+00      0.00000000e+00                          0.00000000e+00    
       711      1.40158175e+01      1.38171444e+01      1.38171444e+01      0.00000000e+00                          0.00000000e+00    
       712      1.27098175e+01      1.34681660e+01      1.34681660e+01      0.00000000e+00                          0.00000000e+00    
       713      4.96981747e+00      5.20370254e+00      5.20370254e+00      0.00000000e+00                          0.00000000e+00    
       714      9.32781747e+00      9.50839442e+00      9.50839442e+00      0.00000000e+00                          0.00000000e+00    
       715      4.77781747e+00      5.37848267e+00      5.37848267e+00      0.00000000e+00                          0.00000000e+00    
       716      1.16528175e+01      1.17824008e+01      1.17824008e+01      0.00000000e+00                          0.00000000e+00    
       717      1.42078175e+01      1.37665781e+01      1.37665781e+01      0.00000000e+00                          0.00000000e+00    
       718      1.52498175e+01      1.58583432e+01      1.58583432e+01      0.00000000e+00                          0.00000000e+00    
       719      8.35781747e+00      8.60224285e+00      8.60224285e+00      0.00000000e+00                          0.00000000e+00    
       720      9.39781747e+00      9.92202223e+00      9.92202223e+00      0.00000000e+00                          0.00000000e+00    
       721      9.32081747e+00      9.36163632e+00      9.36163632e+00      0.00000000e+00                          0.00000000e+00    
       722      4.85281747e+00      4.71564860e+00      4.71564860e+00      0.00000000e+00                          0.00000000e+00    
       723      9.84581747e+00      9.94674906e+00      9.94674906e+00      0.00000000e+00                          0.00000000e+00    
       724      2.49128175e+01      2.58053524e+01      2.58053524e+01      0.00000000e+00                          0.00000000e+00    
       725      8.28181747e+00      8.23044082e+00      8.23044082e+00      0.00000000e+00                          0.00000000e+00    
       726      5.98081747e+00      5.97456118e+00      5.97456118e+00      0.00000000e+00                          0.00000000e+00    
       727      9.91381747e+00      1.02197802e+01      1.02197802e+01      0.00000000e+00                          0.00000000e+00    
       728      1.04378175e+01      9.33145652e+00      9.33145652e+00      0.00000000e+00                          0.00000000e+00    
       729      2.77781747e+00      2.78632770e+00      2.78632770e+00      0.00000000e+00                          0.00000000e+00    
       730      1.11968175e+01      1.17847069e+01      1.17847069e+01      0.00000000e+00                          0.00000000e+00    
       731      7.59681747e+00      8.23062044e+00      8.23062044e+00      0.00000000e+00                          0.00000000e+00    
       732      7.75181747e+00      7.41569071e+00      7.41569071e+00      0.00000000e+00                          0.00000000e+00    
       733      8.45581747e+00      8.67215594e+00      8.67215594e+00      0.00000000e+00                          0.00000000e+00    
       734      1.32118175e+01      1.26184876e+01      1.26184876e+01      0.00000000e+00                          0.00000000e+00    
       735      7.00781747e+00      6.58226697e+00      6.58226697e+00      0.00000000e+00                          0.00000000e+00    
       736      6.57681747e+00      5.92665854e+00      5.92665854e+00      0.00000000e+00                          0.00000000e+00    
       737      1.12788175e+01      1.19578474e+01      1.19578474e+01      0.00000000e+00                          0.00000000e+00    
       738      8.99681747e+00      8.97795225e+00      8.97795225e+00      0.00000000e+00                          0.00000000e+00    
       739      9.03281747e+00      8.88517396e+00      8.88517396e+00      0.00000000e+00                          0.00000000e+00    
       740      4.17781747e+00      4.17524544e+00      4.17524544e+00      0.00000000e+00                          0.00000000e+00    
       741      3.99481747e+00      3.88853828e+00      3.88853828e+00      0.00000000e+00                          0.00000000e+00    
       742      6.47681747e+00      6.61564032e+00      6.61564032e+00      0.00000000e+00                          0.00000000e+00    
       743      1.52578175e+01      1.64632211e+01      1.64632211e+01      0.00000000e+00                          0.00000000e+00    
       744      4.57081747e+00      5.18118694e+00      5.18118694e+00      0.00000000e+00                          0.00000000e+00    
       745      3.31281747e+00      3.11585887e+00      3.11585887e+00      0.00000000e+00                          0.00000000e+00    
       746      1.05818175e+01      1.02602701e+01      1.02602701e+01      0.00000000e+00                          0.00000000e+00    
       747      4.38181747e+00      4.47260438e+00      4.47260438e+00      0.00000000e+00                          0.00000000e+00    
       748      1.79258175e+01      1.67102628e+01      1.67102628e+01      0.00000000e+00                          0.00000000e+00    
       749      8.44881747e+00      8.44264530e+00      8.44264530e+00      0.00000000e+00                          0.00000000e+00    
       750      7.67581747e+00      7.77094889e+00      7.77094889e+00      0.00000000e+00                          0.00000000e+00    
       751      3.75588175e+01      3.77095514e+01      3.77095514e+01      0.00000000e+00                          0.00000000e+00    
       752      1.92018175e+01      1.80382155e+01      1.80382155e+01      0.00000000e+00                          0.00000000e+00    
       753      1.17238175e+01      1.11604765e+01      1.11604765e+01      0.00000000e+00                          0.00000000e+00    
       754      3.13918175e+01      3.16419485e+01      3.16419485e+01      0.00000000e+00                          0.00000000e+00    
       755      1.27738175e+01      1.20549893e+01      1.20549893e+01      0.00000000e+00                          0.00000000e+00    
       756      3.02528175e+01      2.98478290e+01      2.98478290e+01      0.00000000e+00                          0.00000000e+00    
       757      1.72968175e+01      1.68679803e+01      1.68679803e+01      0.00000000e+00                          0.00000000e+00    
       758      1.07908175e+01      1.08284183e+01      1.08284183e+01      0.00000000e+00                          0.00000000e+00    
       759      2.12388175e+01      2.12204746e+01      2.12204746e+01      0.00000000e+00                          0.00000000e+00    
       760      2.94498175e+01      2.89218293e+01      2.89218293e+01      0.00000000e+00                          0.00000000e+00    
       761      1.82458175e+01      1.74950071e+01      1.74950071e+01      0.00000000e+00                          0.00000000e+00    
       762      1.02628175e+01      1.01648439e+01      1.01648439e+01      0.00000000e+00                          0.00000000e+00    
       763      2.55038175e+01      2.60018286e+01      2.60018286e+01      0.00000000e+00                          0.00000000e+00    
       764      1.74968175e+01      1.68199849e+01      1.68199849e+01      0.00000000e+00                          0.00000000e+00    
       765      2.41978175e+01      2.48307594e+01      2.48307594e+01      0.00000000e+00                          0.00000000e+00    
       766      1.12578175e+01      1.17505389e+01      1.17505389e+01      0.00000000e+00                          0.00000000e+00    
       767      3.55328175e+01      3.61840542e+01      3.61840542e+01      0.00000000e+00                          0.00000000e+00    
       768      2.44618175e+01      2.23371202e+01      2.23371202e+01      0.00000000e+00                          0.00000000e+00    
       769      8.16148175e+01      8.27343919e+01      8.27343919e+01      0.00000000e+00                          0.00000000e+00    
       770      1.30978175e+01      1.44255908e+01      1.44255908e+01      0.00000000e+00                          0.00000000e+00    
       771      2.34648175e+01      2.31118610e+01      2.31118610e+01      0.00000000e+00                          0.00000000e+00    
       772      1.01398175e+01      1.05884236e+01      1.05884236e+01      0.00000000e+00                          0.00000000e+00    
       773      1.48928175e+01      1.47352597e+01      1.47352597e+01      0.00000000e+00                          0.00000000e+00    
       774      1.37498175e+01      1.34673785e+01      1.34673785e+01      0.00000000e+00                          0.00000000e+00    
       775      1.46328175e+01      1.36259737e+01      1.36259737e+01      0.00000000e+00                          0.00000000e+00    
       776      1.66218175e+01      1.63105126e+01      1.63105126e+01      0.00000000e+00                          0.00000000e+00    
       777      1.00488175e+01      1.04289826e+01      1.04289826e+01      0.00000000e+00                          0.00000000e+00    
       778      1.98728175e+01      1.83737202e+01      1.83737202e+01      0.00000000e+00                          0.00000000e+00    
       779      1.89118175e+01      1.97619314e+01      1.97619314e+01      0.00000000e+00                          0.00000000e+00    
       780      1.97068175e+01      1.98638359e+01      1.98638359e+01      0.00000000e+00                          0.00000000e+00    
       781      4.06958175e+01      4.09679472e+01      4.09679472e+01      0.00000000e+00                          0.00000000e+00    
       782      1.20248175e+01      1.24076483e+01      1.24076483e+01      0.00000000e+00                          0.00000000e+00    
       783      2.27798175e+01      2.21838368e+01      2.21838368e+01      0.00000000e+00                          0.00000000e+00    
       784      1.22378175e+01      1.27715911e+01      1.27715911e+01      0.00000000e+00                          0.00000000e+00    
       785      2.39768175e+01      2.21073503e+01      2.21073503e+01      0.00000000e+00                          0.00000000e+00    
       786      1.07248175e+01      1.04582431e+01      1.04582431e+01      0.00000000e+00                          0.00000000e+00    
       787      3.96738175e+01      3.85186850e+01      3.85186850e+01      0.00000000e+00                          0.00000000e+00    
       788      1.85038175e+01      1.84852385e+01      1.84852385e+01      0.00000000e+00                          0.00000000e+00    
       789      1.07828175e+01      1.02550837e+01      1.02550837e+01      0.00000000e+00                          0.00000000e+00    
